ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0031589,cell-substrate adhesion,47/597,300/13083,0.15666666666666668,3.433283082077052,9.322866002857742,8.04933176754367e-14,3.5940266342082484e-10,2.8494634457104594e-10,MACF1/CCN1/VCAM1/PIP5K1A/S100A10/NRP1/VCL/SORBS1/PARVA/CD44/CORO1C/ITGBL1/THBS1/ITGA11/CDH11/CDH13/BCAM/PRKCE/STON1/ANTXR1/LIMS1/ITGAV/FN1/RIN2/CTNNB1/EPHA3/COL8A1/ABI3BP/PHLDB2/CCDC80/GSK3B/BST1/LIMCH1/DAB2/PIK3R1/PTPRK/UTRN/ITGB8/CD36/CDK6/SGCE/MKLN1/DLC1/DOCK5/ADAM9/ANGPT1/KANK1,47
GO:0007160,cell-matrix adhesion,36/597,195/13083,0.18461538461538463,4.045767298028605,9.369875795702498,5.017052254877887e-13,1.1200569159014883e-9,8.88018249113386e-10,MACF1/VCAM1/PIP5K1A/S100A10/NRP1/VCL/SORBS1/CD44/CORO1C/ITGBL1/THBS1/ITGA11/CDH11/CDH13/BCAM/STON1/LIMS1/ITGAV/FN1/RIN2/CTNNB1/EPHA3/PHLDB2/GSK3B/BST1/LIMCH1/PIK3R1/PTPRK/UTRN/ITGB8/CD36/CDK6/SGCE/MKLN1/DLC1/ADAM9,36
GO:0007507,heart development,57/597,487/13083,0.11704312114989733,2.5649500067070465,7.695931537452022,4.589231191361273e-11,6.830305756476028e-8,5.415292805806303e-8,DHRS3/CCN1/VCAM1/TGFB2/ODAD2/NRP1/DKK1/PARVA/SOX6/YAP1/ATM/DUSP6/AKAP6/SAV1/HIF1A/SPRED1/TPM1/IGF1R/CDH11/GJC1/ALPK2/SMG9/RTN4/IL1A/CALCRL/FN1/FLRT3/VGLL4/RARB/TGFBR2/CTNNB1/FOXP1/IFT122/NSD2/RBPJ/PKD2/PDLIM5/ANK2/SORBS2/DNAH5/MEF2C/APC/MATR3/LEMD2/POPDC3/GJA1/CITED2/TAB2/SYNE1/HDAC9/TWIST1/GLI3/EGFR/SRI/DLC1/COL14A1/MIR222,57
GO:0045785,positive regulation of cell adhesion,45/597,369/13083,0.12195121951219512,2.672508885892879,7.1261192558980175,1.5267310209655571e-9,1.7042135021528032e-6,1.3511569535545183e-6,CCN1/VCAM1/S100A10/TNFSF4/TGFB2/NRP1/ANK3/CD44/ATM/ST3GAL4/ETS1/HTR2A/FRMD5/TPM1/CDH13/CCL2/PRKCE/LIMS1/IL1A/DPP4/ITGAV/FN1/RIN2/TGFBR2/COL8A1/ABI3BP/CCDC80/GSK3B/PPP3CA/IL7R/DAB2/LAMA2/CITED2/UTRN/IL6/GLI3/CD36/CDK6/CAV1/DOCK5/ADAM9/RIPK2/ANGPT1/SMARCA2/PDCD1LG2,45
GO:0001667,ameboidal-type cell migration,30/597,199/13083,0.1507537688442211,3.30370445190778,7.160453262638084,7.16279603728153e-9,6.353725690738549e-6,5.037444332634819e-6,MACF1/PIP5K1A/DDR2/TGFB2/NRP1/ARID5B/ACTA2/PTPRR/CORO1C/HIF1A/THBS1/CDH2/PRKCE/RTN4/TACR1/ZEB2/FN1/TGFBR2/AMOTL2/PFN2/MCC/GJA1/TWIST1/ANLN/SEMA3A/DOCK5/ADAM9/KANK1/MIR222/AMOT,30
GO:2000146,negative regulation of cell motility,34/597,248/13083,0.13709677419354838,3.0044172475279622,6.968328367249546,8.636712997543438e-9,6.353725690738549e-6,5.037444332634819e-6,TET1/VCL/SRGAP1/PTPRR/NAV3/CORO1C/STARD13/SPRED1/THBS1/FRMD5/TPM1/CDH11/CCL2/STAT3/LDLRAD4/ZEB2/DPP4/PLCB1/SRGAP3/PHLDB2/GSK3B/PFN2/LIMCH1/PTGER4/MEF2C/MCC/RIPOR2/GJA1/PTPRK/CITED2/IGFBP3/DLC1/SULF1/KANK1,34
GO:0030336,negative regulation of cell migration,33/597,238/13083,0.13865546218487396,3.03857522908661,6.940020281665616,1.0798758260839272e-8,6.353725690738549e-6,5.037444332634819e-6,TET1/VCL/SRGAP1/PTPRR/NAV3/CORO1C/STARD13/SPRED1/THBS1/TPM1/CDH11/CCL2/STAT3/LDLRAD4/ZEB2/DPP4/PLCB1/SRGAP3/PHLDB2/GSK3B/PFN2/LIMCH1/PTGER4/MEF2C/MCC/RIPOR2/GJA1/PTPRK/CITED2/IGFBP3/DLC1/SULF1/KANK1,33
GO:0040013,negative regulation of locomotion,35/597,263/13083,0.13307984790874525,2.916388023769035,6.864831510577379,1.1384054989005238e-8,6.353725690738549e-6,5.037444332634819e-6,NRP1/TET1/VCL/SRGAP1/PTPRR/NAV3/CORO1C/STARD13/SPRED1/THBS1/FRMD5/TPM1/CDH11/CCL2/STAT3/LDLRAD4/ZEB2/DPP4/PLCB1/SRGAP3/PHLDB2/GSK3B/PFN2/LIMCH1/PTGER4/MEF2C/MCC/RIPOR2/GJA1/PTPRK/CITED2/IGFBP3/DLC1/SULF1/KANK1,35
GO:0070252,actin-mediated cell contraction,17/597,72/13083,0.2361111111111111,5.17427414852038,7.7661263277461305,1.6732091543803745e-8,8.300976527009302e-6,6.581289340562807e-6,PDE4B/ACTA2/SHTN1/PARVA/FRMD6/TPM1/GJC1/KCNJ2/ZEB2/LIMCH1/ANK2/CAMK2D/GJA1/SRI/AKAP9/CAV1/FGF13,17
GO:0034329,cell junction assembly,45/597,400/13083,0.1125,2.465389447236181,6.508555788980622,1.904450567290513e-8,8.484682148941343e-6,6.726937246865029e-6,MACF1/SRGAP2C/PIP5K1A/S100A10/NRP1/DKK1/VCL/SORBS1/AMIGO2/CORO1C/DCLK1/SLITRK6/THBS1/CDH11/CDH13/GJC1/CDH2/STON1/RTN4/LIMS1/PKP4/ABI2/FN1/DOCK10/FLRT3/CTNNB1/EPHA3/PHLDB2/IL1RAP/LIMCH1/PDLIM5/ANK2/GPM6A/MAP1B/MEF2C/APC/CYFIP2/DST/GJA1/PTPRK/CAV1/DLC1/MPDZ/AMOT/FGF13,45
GO:0010810,regulation of cell-substrate adhesion,28/597,185/13083,0.15135135135135136,3.3168002173027302,6.939462541303795,2.0902912349015625e-8,8.484682148941343e-6,6.726937246865029e-6,MACF1/CCN1/S100A10/NRP1/VCL/CORO1C/THBS1/CDH13/PRKCE/LIMS1/FN1/RIN2/EPHA3/COL8A1/ABI3BP/PHLDB2/CCDC80/GSK3B/BST1/LIMCH1/DAB2/PIK3R1/UTRN/CD36/CDK6/DLC1/DOCK5/KANK1,28
GO:0150115,cell-substrate junction organization,19/597,96/13083,0.19791666666666666,4.337259212730318,7.17602114191733,5.275064471154301e-8,1.9627635719753295e-5,1.556144018990519e-5,MACF1/PIP5K1A/S100A10/NRP1/VCL/SORBS1/CORO1C/THBS1/CDH11/STON1/LIMS1/FN1/EPHA3/PHLDB2/LIMCH1/PIK3R1/DST/PTPRK/DLC1,19
GO:0090130,tissue migration,18/597,87/13083,0.20689655172413793,4.534049558135505,7.231693030025439,5.769380473537142e-8,1.9815602934110258e-5,1.57104668279396e-5,MACF1/TGFB2/ACTA2/PTPRR/CORO1C/HIF1A/PRKCE/RTN4/TACR1/ZEB2/TGFBR2/PFN2/MCC/ANLN/DOCK5/ADAM9/KANK1/MIR222,18
GO:0035265,organ growth,23/597,140/13083,0.16428571428571428,3.600251256281407,6.7635457151382825,8.285896557301184e-8,2.4848759677320985e-5,1.9700920326476213e-5,DDR2/TGFB2/YAP1/DUSP6/LATS2/AKAP6/SAV1/FOSL2/VGLL4/RARB/TGFBR2/FOXP1/RBPJ/PDLIM5/SORBS2/PRLR/MEF2C/CITED2/ESR1/COL14A1/BNC2/MIR222/AR,23
GO:0007044,cell-substrate junction assembly,18/597,89/13083,0.20224719101123595,4.432160804020101,7.104013401341334,8.347847595964496e-8,2.4848759677320985e-5,1.9700920326476213e-5,MACF1/PIP5K1A/S100A10/NRP1/VCL/SORBS1/CORO1C/THBS1/CDH11/STON1/LIMS1/FN1/EPHA3/PHLDB2/LIMCH1/DST/PTPRK/DLC1,18
GO:0001952,regulation of cell-matrix adhesion,19/597,104/13083,0.18269230769230768,4.00362388867414,6.724409852970649,2.0058032445671752e-7,5.597444679370273e-5,4.4378396786048755e-5,MACF1/S100A10/NRP1/VCL/CORO1C/THBS1/CDH13/LIMS1/RIN2/EPHA3/PHLDB2/GSK3B/BST1/LIMCH1/PIK3R1/UTRN/CD36/CDK6/DLC1,19
GO:0010631,epithelial cell migration,17/597,85/13083,0.2,4.382914572864323,6.841869717250233,2.2648540001951665e-7,5.618096172706343e-5,4.4542128670504943e-5,MACF1/TGFB2/PTPRR/CORO1C/HIF1A/PRKCE/RTN4/TACR1/ZEB2/TGFBR2/PFN2/MCC/ANLN/DOCK5/ADAM9/KANK1/MIR222,17
GO:0090132,epithelium migration,17/597,85/13083,0.2,4.382914572864323,6.841869717250233,2.2648540001951665e-7,5.618096172706343e-5,4.4542128670504943e-5,MACF1/TGFB2/PTPRR/CORO1C/HIF1A/PRKCE/RTN4/TACR1/ZEB2/TGFBR2/PFN2/MCC/ANLN/DOCK5/ADAM9/KANK1/MIR222,17
