"gene_symbol","baseMean","log2FoldChange","padj"
"E2F2",177.010256373085,-3.0637167313984,2.04733569329769e-52
"WDR11",870.65796393795,-1.59318854456873,6.21684914272375e-32
"MROH1",1008.37303767374,-1.25974644105498,3.12124166639654e-23
"INTS14",767.951080848761,-0.980484537870305,5.55614755825778e-08
"COX16",21.4798937397825,-2.31948528728856,2.45907079904308e-06
"WEE2-AS1",118.0765493869,0.99516797031386,1.61305085878138e-05
"PRSS16",9.9874769791318,3.30585770278156,0.000292905790583673
"FANCA",268.523451779452,-0.581395159707088,0.00129784130138238
"ZNF746",1897.31509644351,0.419714504827603,0.00254862637583654
"MRNIP",650.651470000721,-0.417309256133321,0.00461642896915635
"MRPS31P5",32.9420291141168,1.07698295015764,0.00619048880927044
"CCDC180",42.5079866152279,-1.04800919713224,0.00758155214606982
"SMG8",637.258673690351,0.445070667392885,0.0111532767402138
"RPL18P10",40.9121745115807,-1.05227577234549,0.0173327106478243
"UBXN4",3043.64458418183,0.377671578421655,0.0366248470145273
