"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032970","regulation of actin filament-based process","91/1739","366/15151",0.248633879781421,2.16621731602548,8.13239938522994,3.77679020912579e-13,2.14295076465797e-09,1.71744565299194e-09,"ENSG00000109265/ENSG00000118523/ENSG00000259207/ENSG00000064042/ENSG00000105974/ENSG00000124126/ENSG00000145349/ENSG00000115353/ENSG00000184304/ENSG00000126016/ENSG00000112902/ENSG00000169554/ENSG00000105976/ENSG00000115306/ENSG00000171992/ENSG00000140416/ENSG00000128849/ENSG00000099250/ENSG00000145147/ENSG00000248905/ENSG00000115355/ENSG00000163171/ENSG00000143322/ENSG00000184588/ENSG00000127914/ENSG00000146376/ENSG00000145362/ENSG00000113448/ENSG00000159167/ENSG00000078401/ENSG00000107104/ENSG00000070087/ENSG00000115963/ENSG00000100345/ENSG00000138443/ENSG00000141376/ENSG00000066032/ENSG00000139926/ENSG00000186575/ENSG00000144824/ENSG00000137710/ENSG00000130340/ENSG00000166949/ENSG00000075711/ENSG00000196405/ENSG00000129682/ENSG00000122966/ENSG00000074964/ENSG00000205542/ENSG00000149269/ENSG00000075142/ENSG00000077264/ENSG00000133789/ENSG00000164251/ENSG00000103187/ENSG00000145715/ENSG00000150764/ENSG00000197747/ENSG00000006453/ENSG00000165410/ENSG00000180370/ENSG00000055163/ENSG00000105887/ENSG00000071051/ENSG00000123700/ENSG00000120899/ENSG00000128872/ENSG00000079691/ENSG00000145703/ENSG00000153310/ENSG00000006451/ENSG00000057294/ENSG00000160007/ENSG00000151491/ENSG00000117152/ENSG00000132854/ENSG00000066777/ENSG00000184349/ENSG00000144339/ENSG00000109743/ENSG00000047648/ENSG00000171132/ENSG00000141646/ENSG00000158092/ENSG00000164741/ENSG00000066248/ENSG00000115008/ENSG00000166086/ENSG00000148700/ENSG00000176732/ENSG00000170776",91
"GO:0034329","cell junction assembly","104/1739","449/15151",0.23162583518931,2.01803509428018,7.88509710144521,9.61865811428101e-13,2.72881330702152e-09,2.18697910808916e-09,"ENSG00000137801/ENSG00000259207/ENSG00000061337/ENSG00000140937/ENSG00000064042/ENSG00000105974/ENSG00000169760/ENSG00000115414/ENSG00000126016/ENSG00000196083/ENSG00000107186/ENSG00000128536/ENSG00000152894/ENSG00000171476/ENSG00000099250/ENSG00000128052/ENSG00000107984/ENSG00000091409/ENSG00000131711/ENSG00000248905/ENSG00000027075/ENSG00000157240/ENSG00000095637/ENSG00000177707/ENSG00000133083/ENSG00000076716/ENSG00000170558/ENSG00000145362/ENSG00000062038/ENSG00000174607/ENSG00000151914/ENSG00000149295/ENSG00000081189/ENSG00000138443/ENSG00000221866/ENSG00000140945/ENSG00000174469/ENSG00000113361/ENSG00000144824/ENSG00000171943/ENSG00000076356/ENSG00000128512/ENSG00000166949/ENSG00000075711/ENSG00000129682/ENSG00000139211/ENSG00000012504/ENSG00000115310/ENSG00000179242/ENSG00000144283/ENSG00000134982/ENSG00000243244/ENSG00000149177/ENSG00000139174/ENSG00000140557/ENSG00000135905/ENSG00000187957/ENSG00000169756/ENSG00000150625/ENSG00000124171/ENSG00000163110/ENSG00000150471/ENSG00000196369/ENSG00000107742/ENSG00000197747/ENSG00000162105/ENSG00000035403/ENSG00000180370/ENSG00000062716/ENSG00000104219/ENSG00000055163/ENSG00000182963/ENSG00000169398/ENSG00000120063/ENSG00000183779/ENSG00000120899/ENSG00000151490/ENSG00000156642/ENSG00000127314/ENSG00000107263/ENSG00000057294/ENSG00000178568/ENSG00000110880/ENSG00000125848/ENSG00000163629/ENSG00000109756/ENSG00000143398/ENSG00000101665/ENSG00000019549/ENSG00000114251/ENSG00000197959/ENSG00000184349/ENSG00000152661/ENSG00000115109/ENSG00000047648/ENSG00000150394/ENSG00000039068/ENSG00000171603/ENSG00000053747/ENSG00000164741/ENSG00000171914/ENSG00000171217/ENSG00000166086/ENSG00000127603",104
"GO:0007264","small GTPase-mediated signal transduction","105/1739","466/15151",0.225321888412017,1.96311209392207,7.60400080803815,4.57776038591704e-12,7.55068172364625e-09,6.05141551419249e-09,"ENSG00000137962/ENSG00000124126/ENSG00000156011/ENSG00000126785/ENSG00000136205/ENSG00000049130/ENSG00000164692/ENSG00000126016/ENSG00000111913/ENSG00000116133/ENSG00000138193/ENSG00000105976/ENSG00000133121/ENSG00000132669/ENSG00000156299/ENSG00000128849/ENSG00000101134/ENSG00000099250/ENSG00000105339/ENSG00000198959/ENSG00000072422/ENSG00000145147/ENSG00000091428/ENSG00000145632/ENSG00000139132/ENSG00000115355/ENSG00000064309/ENSG00000128805/ENSG00000163171/ENSG00000143322/ENSG00000146376/ENSG00000197555/ENSG00000173406/ENSG00000071205/ENSG00000141068/ENSG00000107104/ENSG00000138685/ENSG00000134259/ENSG00000115963/ENSG00000138443/ENSG00000107554/ENSG00000184371/ENSG00000275832/ENSG00000187164/ENSG00000134250/ENSG00000140945/ENSG00000137710/ENSG00000128512/ENSG00000145819/ENSG00000134516/ENSG00000214944/ENSG00000147459/ENSG00000160145/ENSG00000205726/ENSG00000074964/ENSG00000206052/ENSG00000115310/ENSG00000181104/ENSG00000165895/ENSG00000159314/ENSG00000135905/ENSG00000133789/ENSG00000164251/ENSG00000152689/ENSG00000137502/ENSG00000133818/ENSG00000092969/ENSG00000166974/ENSG00000120063/ENSG00000115904/ENSG00000051382/ENSG00000153310/ENSG00000127314/ENSG00000105738/ENSG00000107263/ENSG00000006451/ENSG00000160007/ENSG00000158321/ENSG00000120278/ENSG00000185989/ENSG00000151491/ENSG00000107863/ENSG00000109756/ENSG00000134215/ENSG00000107862/ENSG00000066777/ENSG00000106615/ENSG00000158987/ENSG00000188419/ENSG00000136895/ENSG00000143878/ENSG00000138448/ENSG00000047648/ENSG00000119326/ENSG00000107798/ENSG00000008256/ENSG00000158186/ENSG00000134909/ENSG00000198915/ENSG00000164741/ENSG00000066248/ENSG00000117155/ENSG00000128656/ENSG00000196220/ENSG00000170776",105
"GO:0045785","positive regulation of cell adhesion","99/1739","431/15151",0.22969837587007,2.00124214652526,7.59334596949998,5.81039409886077e-12,7.55068172364625e-09,6.05141551419249e-09,"ENSG00000259207/ENSG00000154175/ENSG00000142871/ENSG00000153071/ENSG00000105974/ENSG00000124126/ENSG00000135074/ENSG00000124253/ENSG00000162692/ENSG00000105810/ENSG00000049130/ENSG00000115414/ENSG00000144810/ENSG00000134954/ENSG00000132669/ENSG00000143507/ENSG00000091986/ENSG00000140416/ENSG00000128567/ENSG00000099250/ENSG00000128052/ENSG00000091409/ENSG00000198959/ENSG00000136244/ENSG00000145868/ENSG00000248905/ENSG00000150782/ENSG00000163513/ENSG00000164442/ENSG00000060656/ENSG00000169499/ENSG00000143322/ENSG00000135046/ENSG00000104312/ENSG00000124766/ENSG00000171877/ENSG00000108691/ENSG00000184371/ENSG00000096968/ENSG00000154188/ENSG00000168685/ENSG00000197646/ENSG00000107338/ENSG00000026508/ENSG00000152818/ENSG00000140945/ENSG00000168743/ENSG00000145555/ENSG00000166949/ENSG00000147459/ENSG00000168615/ENSG00000117586/ENSG00000149177/ENSG00000151150/ENSG00000169756/ENSG00000138814/ENSG00000156234/ENSG00000110080/ENSG00000091136/ENSG00000162434/ENSG00000107742/ENSG00000197747/ENSG00000125726/ENSG00000196569/ENSG00000092969/ENSG00000071051/ENSG00000140836/ENSG00000149311/ENSG00000120899/ENSG00000079691/ENSG00000153310/ENSG00000135218/ENSG00000049618/ENSG00000168811/ENSG00000117713/ENSG00000166164/ENSG00000164690/ENSG00000198836/ENSG00000106541/ENSG00000134215/ENSG00000101665/ENSG00000114251/ENSG00000080503/ENSG00000145794/ENSG00000082701/ENSG00000138448/ENSG00000115109/ENSG00000102908/ENSG00000008256/ENSG00000171132/ENSG00000197635/ENSG00000158092/ENSG00000189403/ENSG00000102468/ENSG00000115008/ENSG00000141293/ENSG00000109906/ENSG00000081237/ENSG00000106571",99
"GO:0031589","cell-substrate adhesion","81/1739","325/15151",0.249230769230769,2.17141770248153,7.68689237387348,6.65375548435517e-12,7.55068172364625e-09,6.05141551419249e-09,"ENSG00000137801/ENSG00000118523/ENSG00000259207/ENSG00000154175/ENSG00000140937/ENSG00000197702/ENSG00000142871/ENSG00000105855/ENSG00000153071/ENSG00000064042/ENSG00000124126/ENSG00000162692/ENSG00000105810/ENSG00000115414/ENSG00000144810/ENSG00000074527/ENSG00000152894/ENSG00000132669/ENSG00000091986/ENSG00000156299/ENSG00000099250/ENSG00000128052/ENSG00000091409/ENSG00000248905/ENSG00000169499/ENSG00000095637/ENSG00000130402/ENSG00000107104/ENSG00000184371/ENSG00000096968/ENSG00000154188/ENSG00000082781/ENSG00000026508/ENSG00000152818/ENSG00000140945/ENSG00000186575/ENSG00000101384/ENSG00000144824/ENSG00000168743/ENSG00000166949/ENSG00000147459/ENSG00000127990/ENSG00000168615/ENSG00000243244/ENSG00000149177/ENSG00000198542/ENSG00000169756/ENSG00000122861/ENSG00000091136/ENSG00000145715/ENSG00000151388/ENSG00000107742/ENSG00000197747/ENSG00000035403/ENSG00000169398/ENSG00000120899/ENSG00000151490/ENSG00000079691/ENSG00000051382/ENSG00000135218/ENSG00000057294/ENSG00000110880/ENSG00000106541/ENSG00000143398/ENSG00000128585/ENSG00000153208/ENSG00000184349/ENSG00000082701/ENSG00000138448/ENSG00000115109/ENSG00000109743/ENSG00000047648/ENSG00000169604/ENSG00000087303/ENSG00000171132/ENSG00000106366/ENSG00000164741/ENSG00000141293/ENSG00000166086/ENSG00000127603/ENSG00000137809",81
"GO:0007160","cell-matrix adhesion","59/1739","215/15151",0.274418604651163,2.39086617542827,7.3959975418494,8.53988724225345e-11,8.07588670209101e-08,6.47233559412893e-08,"ENSG00000137801/ENSG00000118523/ENSG00000259207/ENSG00000140937/ENSG00000105855/ENSG00000064042/ENSG00000162692/ENSG00000105810/ENSG00000115414/ENSG00000152894/ENSG00000132669/ENSG00000156299/ENSG00000099250/ENSG00000128052/ENSG00000091409/ENSG00000248905/ENSG00000169499/ENSG00000095637/ENSG00000184371/ENSG00000082781/ENSG00000026508/ENSG00000152818/ENSG00000140945/ENSG00000186575/ENSG00000101384/ENSG00000144824/ENSG00000168743/ENSG00000166949/ENSG00000127990/ENSG00000168615/ENSG00000243244/ENSG00000149177/ENSG00000198542/ENSG00000169756/ENSG00000122861/ENSG00000145715/ENSG00000151388/ENSG00000197747/ENSG00000035403/ENSG00000169398/ENSG00000120899/ENSG00000051382/ENSG00000135218/ENSG00000110880/ENSG00000143398/ENSG00000128585/ENSG00000184349/ENSG00000082701/ENSG00000138448/ENSG00000115109/ENSG00000109743/ENSG00000047648/ENSG00000087303/ENSG00000106366/ENSG00000164741/ENSG00000141293/ENSG00000166086/ENSG00000127603/ENSG00000137809",59
"GO:0010810","regulation of cell-substrate adhesion","55/1739","195/15151",0.282051282051282,2.45736571268486,7.37543194780614,1.19496612820711e-10,9.68605401635308e-08,7.76278747948079e-08,"ENSG00000137801/ENSG00000259207/ENSG00000154175/ENSG00000142871/ENSG00000153071/ENSG00000064042/ENSG00000124126/ENSG00000105810/ENSG00000115414/ENSG00000144810/ENSG00000132669/ENSG00000091986/ENSG00000099250/ENSG00000128052/ENSG00000091409/ENSG00000248905/ENSG00000169499/ENSG00000130402/ENSG00000107104/ENSG00000184371/ENSG00000096968/ENSG00000152818/ENSG00000140945/ENSG00000186575/ENSG00000101384/ENSG00000144824/ENSG00000168743/ENSG00000166949/ENSG00000147459/ENSG00000149177/ENSG00000169756/ENSG00000122861/ENSG00000145715/ENSG00000107742/ENSG00000197747/ENSG00000035403/ENSG00000169398/ENSG00000120899/ENSG00000151490/ENSG00000079691/ENSG00000051382/ENSG00000135218/ENSG00000057294/ENSG00000110880/ENSG00000106541/ENSG00000184349/ENSG00000082701/ENSG00000115109/ENSG00000109743/ENSG00000047648/ENSG00000171132/ENSG00000106366/ENSG00000164741/ENSG00000141293/ENSG00000127603",55
"GO:0010975","regulation of neuron projection development","93/1739","419/15151",0.221957040572792,1.93379592968279,6.97971143829981,1.85408461247888e-10,1.31500951140064e-07,1.05390072709326e-07,"ENSG00000162733/ENSG00000061337/ENSG00000153071/ENSG00000124126/ENSG00000026025/ENSG00000165323/ENSG00000198947/ENSG00000118432/ENSG00000184304/ENSG00000078018/ENSG00000169760/ENSG00000115414/ENSG00000112902/ENSG00000156299/ENSG00000116132/ENSG00000131018/ENSG00000109099/ENSG00000099250/ENSG00000107984/ENSG00000091409/ENSG00000145868/ENSG00000145147/ENSG00000131711/ENSG00000169330/ENSG00000069869/ENSG00000115355/ENSG00000157240/ENSG00000111962/ENSG00000143322/ENSG00000154310/ENSG00000197555/ENSG00000197892/ENSG00000173406/ENSG00000075213/ENSG00000171617/ENSG00000107104/ENSG00000182606/ENSG00000138443/ENSG00000066032/ENSG00000221866/ENSG00000187164/ENSG00000175745/ENSG00000076356/ENSG00000170921/ENSG00000078699/ENSG00000129682/ENSG00000162676/ENSG00000144724/ENSG00000113657/ENSG00000149269/ENSG00000115310/ENSG00000179242/ENSG00000106462/ENSG00000077264/ENSG00000008086/ENSG00000138411/ENSG00000004487/ENSG00000138814/ENSG00000168038/ENSG00000163110/ENSG00000118785/ENSG00000133104/ENSG00000180370/ENSG00000120899/ENSG00000151490/ENSG00000171094/ENSG00000156642/ENSG00000163536/ENSG00000198742/ENSG00000140443/ENSG00000107263/ENSG00000160007/ENSG00000198825/ENSG00000171517/ENSG00000006652/ENSG00000109756/ENSG00000277586/ENSG00000114251/ENSG00000197959/ENSG00000184349/ENSG00000257923/ENSG00000207725/ENSG00000082701/ENSG00000148948/ENSG00000168389/ENSG00000039068/ENSG00000149557/ENSG00000158092/ENSG00000066248/ENSG00000185483/ENSG00000132932/ENSG00000128656/ENSG00000127603",93
"GO:0048638","regulation of developmental growth","72/1739","296/15151",0.243243243243243,2.11925151143092,7.00239414014646,3.23446910579003e-10,2.03915307847251e-07,1.63425807450444e-07,"ENSG00000150457/ENSG00000151718/ENSG00000078018/ENSG00000115414/ENSG00000112902/ENSG00000182621/ENSG00000075426/ENSG00000143507/ENSG00000171476/ENSG00000099250/ENSG00000187955/ENSG00000131711/ENSG00000169083/ENSG00000164442/ENSG00000170312/ENSG00000075213/ENSG00000078401/ENSG00000151320/ENSG00000149295/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000184371/ENSG00000114861/ENSG00000221866/ENSG00000187164/ENSG00000082482/ENSG00000113739/ENSG00000120756/ENSG00000129682/ENSG00000176788/ENSG00000115310/ENSG00000179242/ENSG00000169946/ENSG00000235387/ENSG00000008086/ENSG00000108557/ENSG00000166224/ENSG00000118785/ENSG00000133104/ENSG00000043591/ENSG00000144560/ENSG00000113645/ENSG00000168610/ENSG00000139318/ENSG00000198742/ENSG00000135346/ENSG00000168214/ENSG00000275410/ENSG00000178568/ENSG00000171517/ENSG00000006652/ENSG00000067715/ENSG00000004848/ENSG00000106541/ENSG00000117152/ENSG00000101665/ENSG00000137693/ENSG00000114251/ENSG00000184349/ENSG00000207725/ENSG00000082701/ENSG00000118260/ENSG00000168389/ENSG00000141385/ENSG00000039068/ENSG00000107779/ENSG00000207935/ENSG00000132932/ENSG00000084073/ENSG00000127603/ENSG00000140718",72
"GO:0051056","regulation of small GTPase mediated signal transduction","70/1739","285/15151",0.245614035087719,2.13990698425189,6.99526409801464,3.62031687944826e-10,2.05416779739894e-07,1.64629146518068e-07,"ENSG00000137962/ENSG00000124126/ENSG00000156011/ENSG00000136205/ENSG00000049130/ENSG00000126016/ENSG00000111913/ENSG00000105976/ENSG00000133121/ENSG00000156299/ENSG00000128849/ENSG00000099250/ENSG00000105339/ENSG00000198959/ENSG00000145147/ENSG00000139132/ENSG00000064309/ENSG00000128805/ENSG00000143322/ENSG00000146376/ENSG00000197555/ENSG00000071205/ENSG00000107104/ENSG00000134259/ENSG00000107554/ENSG00000184371/ENSG00000275832/ENSG00000134250/ENSG00000137710/ENSG00000145819/ENSG00000134516/ENSG00000214944/ENSG00000160145/ENSG00000205726/ENSG00000074964/ENSG00000115310/ENSG00000181104/ENSG00000165895/ENSG00000159314/ENSG00000135905/ENSG00000133789/ENSG00000164251/ENSG00000092969/ENSG00000166974/ENSG00000120063/ENSG00000115904/ENSG00000051382/ENSG00000153310/ENSG00000105738/ENSG00000160007/ENSG00000158321/ENSG00000120278/ENSG00000185989/ENSG00000151491/ENSG00000107863/ENSG00000134215/ENSG00000107862/ENSG00000066777/ENSG00000136895/ENSG00000138448/ENSG00000047648/ENSG00000008256/ENSG00000134909/ENSG00000198915/ENSG00000164741/ENSG00000066248/ENSG00000117155/ENSG00000128656/ENSG00000196220/ENSG00000170776",70
