"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044772","mitotic cell cycle phase transition","172/5446","470/18870",0.000146585335111141,0.00199287000561164,0.00138374706062315,"SYF2/ARID1A/RCC1/KHDRBS1/NFIA/GFI1/CDC14A/ENSA/NES/DDR2/PBX1/CDC73/CDK18/DTL/CENPF/RHOU/WAC/ITGB1/CCNY/CDK1/STOX1/PTEN/CACUL1/PPP2R2D/BRSK2/WEE1/AMBRA1/CCND1/ANAPC15/ATM/RDX/KCNA5/EPS8/BCAT1/CTDSP2/CRADD/CDK17/ANAPC5/BCL7A/LATS2/MIR15A/MYO16/PCID2/CDC16/CDKN3/KCNH5/RAD51B/DPF3/FOXN3/BUB1B/TMOD3/ZWILCH/SIN3A/TICRR/LCMT1/BRD7/RPL26/TAOK1/CRLF3/CCL2/SLFN11/CDC6/CDC27/TEX14/PPM1D/RPTOR/NDC80/RBBP8/BCL2/DNM2/SPC24/BRD4/BABAM1/DPF1/ERCC2/ADAM17/RRM2/MTA3/ZFP36L2/CALM2/BUB1/ANAPC1/CLASP1/ERCC3/CACNB4/ACVR1/SPC25/MAP3K20/NABP1/HECW2/CDK15/BARD1/USP37/PLCB1/CHMP4B/APP/ADAMTS1/BACH1/PRMT2/SMARCB1/RFPL1/FBXO7/CLASP2/CTDSPL/SMARCC1/PBRM1/FAM107A/NEK11/TOPBP1/ACTL6A/EIF4G1/DLG1/TACC3/CCNI/CCNG2/PKD2/PPP3CA/JADE1/FBXL7/PLK2/CDK7/CCNH/RIOK2/APC/CDC23/CAMK2A/CCNJL/CCNG1/SPDL1/TMEM14B/ID4/E2F3/IER3/CCND3/MAD2L1BP/TPD52L1/ARID1B/PHF10/MAD1L1/ANLN/INHBA/EGFR/ABCB1/CDK14/CDK6/ZNF655/CUL1/EZH2/EIF4EBP1/NBN/MTBP/NSMCE2/MYC/SMARCA2/NFIB/MELK/SMC5/ANXA1/CDC14B/KLF4/CDK5RAP2/NEK6/NACC2/MBTPS2/MIR222/CDK16/UBE2A/CUL4B/USP26/TFDP3/FHL1/MECP2",172
"GO:0000082","G1/S transition of mitotic cell cycle","94/5446","252/18870",0.00220949484311015,0.0162174367154987,0.0112605590543904,"ARID1A/RCC1/KHDRBS1/GFI1/DDR2/CDC73/CDK18/RHOU/WAC/ITGB1/CDK1/STOX1/PTEN/CACUL1/WEE1/AMBRA1/CCND1/ATM/RDX/KCNA5/BCAT1/CTDSP2/CRADD/CDK17/BCL7A/LATS2/MIR15A/MYO16/CDKN3/DPF3/BRD7/RPL26/CRLF3/CCL2/SLFN11/CDC6/RPTOR/RBBP8/BCL2/BRD4/DPF1/ADAM17/RRM2/CACNB4/ACVR1/CDK15/USP37/PLCB1/ADAMTS1/BACH1/PRMT2/SMARCB1/FBXO7/CTDSPL/SMARCC1/PBRM1/FAM107A/ACTL6A/EIF4G1/DLG1/PKD2/PPP3CA/JADE1/PLK2/CDK7/CCNH/APC/CAMK2A/TMEM14B/ID4/E2F3/CCND3/ARID1B/PHF10/INHBA/EGFR/CDK14/CDK6/ZNF655/CUL1/EZH2/EIF4EBP1/MTBP/MYC/SMARCA2/ANXA1/KLF4/NACC2/MIR222/CDK16/CUL4B/USP26/TFDP3/FHL1",94
"GO:0045787","positive regulation of cell cycle","113/5446","334/18870",0.0261259565014089,0.0934725751651848,0.0649025780755849,"CDC14A/CRNN/DDR2/PBX1/CDC73/DTL/TGFB2/SVIL/CCNY/CDK1/STOX1/SLF2/MRGPRX2/FOSL1/LRP5/CCND1/RDX/DRD2/WNK1/KCNA5/LRP6/DDX11/IGF1/CIT/ANAPC5/PCID2/CDC16/FOXA1/RAD51B/DYNC1H1/MEIS2/NUSAP1/TMOD3/KIF23/SIN3A/IGF1R/RPS15A/SH2B1/PAFAH1B1/USP22/CDC6/RARA/DUSP3/PRKCA/SPHK1/RPTOR/THOC1/NDC80/GIPC1/BRD4/ADAM17/RRM2/ROCK2/SMC6/MAPRE3/MTA3/PRKCE/TGFA/CHMP3/NCAPH/BUB1/BCL2L11/IL1A/IL1B/PKP4/MAP3K20/CD28/PLCB1/APP/ADAMTS1/THOC5/PDGFB/RAD18/WNT5A/DRD3/NUDT16/SMC4/ECT2/EIF4G1/HES1/EREG/BTC/PKD2/EGF/CEP120/MACROH2A1/CDC23/PDGFRB/EDN1/CCND3/MAD2L1BP/MAP3K7/CITED2/MAD1L1/LFNG/EGFR/SRPK2/STRA8/EZH2/EIF4EBP1/MTBP/NSMCE2/DMRT1/SHB/SMC5/ANXA1/CDC14B/TRIM32/ABL1/DYNLT3/MIR222/CUL4B/MECP2",113
"GO:0000086","G2/M transition of mitotic cell cycle","50/5446","140/18870",0.0463416304506916,0.140239757736626,0.0973753190143476,"SYF2/KHDRBS1/ENSA/NES/PBX1/DTL/CENPF/CCNY/CDK1/STOX1/BRSK2/WEE1/CCND1/ATM/KCNH5/RAD51B/FOXN3/SIN3A/TICRR/LCMT1/TAOK1/CDC6/PPM1D/RBBP8/DNM2/BRD4/BABAM1/MTA3/CALM2/NABP1/BARD1/PLCB1/APP/BACH1/RFPL1/TOPBP1/FBXL7/CCNG1/IER3/TPD52L1/ABCB1/CDK14/CDK6/NBN/MELK/CDC14B/MBTPS2/UBE2A/FHL1/MECP2",50
"GO:0045786","negative regulation of cell cycle","125/5446","407/18870",0.217347119176333,0.396078317924953,0.275016537286386,"ZBTB17/SYF2/TENT5B/CDC73/DTL/CENPF/GATA3/WAC/ERCC6/CDK1/PTEN/HHEX/IPO7/WEE1/RAD9A/CCND1/ANAPC15/ATM/BTG4/CENATAC/CTDSP2/CRADD/CRY1/LATS2/MIR15A/IPO5/MYO16/PCID2/FOXN3/EIF2AK4/BUB1B/TP53BP1/TIPIN/ZWILCH/FEM1B/TICRR/NR2F2/LCMT1/BRD7/TERF2/RPL26/TOM1L2/TAOK1/CRLF3/CCL2/SLFN11/CDC6/TOM1L1/TEX14/TRIM37/MIR21/BRIP1/THOC1/NDC80/RBBP8/BCL2/DOT1L/SPC24/BABAM1/TGFB1/RHOB/ZFP36L2/MSH2/ETAA1/BUB1/CACNB4/ACVR1/SPC25/MAP3K20/NABP1/BARD1/INHA/TTI1/PRMT2/SUSD2/RFPL1/THOC5/LIF/FBXO7/SETMAR/CTDSPL/CTNNB1/FAM107A/NEK11/TOPBP1/ATR/BCL6/DLG1/APBB2/CLOCK/PKD2/NUDT6/JADE1/FBXO4/PLK2/APC/MACROH2A1/CCNG1/SPDL1/IER3/MAD2L1BP/PTPRK/HECA/RPS6KA2/KIF25/MAD1L1/INHBA/CDK6/ZNF655/EZH2/NBN/MTBP/DMRT1/CDC14B/KLF4/PTPN3/CDK5RAP2/DAB2IP/ABL1/NACC2/MBTPS2/SUV39H1/RPA4/TFDP3/FHL1",125
"GO:0006270","DNA replication initiation","8/5446","37/18870",0.878086077509563,0.947801514129245,0.658104921815002,"NOC3L/TICRR/CDC6/TOPBP1/PRIM2/NBN/POLA1/RPA4",8
"GO:0060560","developmental growth involved in morphogenesis","115/5446","244/18870",9.67317910096053e-10,7.87371975794851e-08,5.46710851212182e-08,"PRKCZ/MACF1/EDN2/LPAR3/CSF1/NGF/ADCY10/KIF26B/ITGB1/NRP1/CXCL12/PRKG1/VCL/LZTS2/SHTN1/YAP1/PRICKLE1/DIP2B/SYT1/DCLK1/SPART/SPRY2/ADPRHL1/NIN/CYFIP1/FMN1/EIF2AK4/SEMA6D/ISLR2/SEMA7A/SIN3A/SEMA4B/IQGAP1/ST8SIA2/CDH1/IST1/PAFAH1B1/NTN1/ULK2/HNF1B/WNT3/SPAG9/NEDD4L/STK11/SEMA6B/DNM2/APOE/ITSN2/RTN4/EPB41L5/CXCR4/RAPH1/NRP2/MAP2/FN1/FLRT3/CDH4/APP/TIAM1/DSCAM/S100B/TGFBR2/GOLGA4/CTNNB1/LAMB2/WNT5A/ALCAM/GSK3B/SEMA5B/SLIT2/RUFY3/SPP1/SPRY1/EDNRA/SEMA5A/MAP1B/EFNA5/SEMA6A/FSTL4/FGF1/CYFIP2/SLIT3/NRN1/EDN1/DDR1/CPNE5/PTK7/SRF/RIMS1/ESR1/PRKN/COBL/AUTS2/MAGI2/SEMA3C/SEMA3E/SEMA3A/SEMA3D/SMURF1/NRCAM/IFRD1/PLXNA4/SHH/BIN3/EXT1/SH3GL2/SEMA4D/TNC/LHX2/ABL1/CDKL5/USP9X/HDAC6/FGF13/MECP2",115
"GO:0048638","regulation of developmental growth","145/5446","328/18870",1.83833009448699e-09,1.40621177950577e-07,9.76401577135261e-08,"MACF1/MFSD2A/ZMPSTE24/LPAR3/CSF1/NGF/RGS4/ADCY10/KCNK2/HLX/DUSP10/NRP1/CXCL12/CDK1/SGPL1/BMPR1A/PTEN/TLL2/ADRB1/SHTN1/YAP1/DRD2/DIP2B/SYT1/DUSP6/SOCS2/IGF1/LATS2/ATP8A2/SPART/AKAP6/SAV1/CYFIP1/SEMA6D/ISLR2/SEMA7A/SIN3A/SEMA4B/FTO/BBS2/CDH1/IST1/PAFAH1B1/NTN1/RAI1/ULK2/HNF1B/STAT3/WNT3/SPAG9/AFG3L2/GATA6/SMAD7/NEDD4L/BCL2/SEMA6B/DNM2/APOE/ITSN2/FOSL2/RTN4/BCL2L11/CXCR4/MSTN/CREB1/MAP2/ERBB4/FN1/PLCB1/MKKS/FOXS1/STK4/CDH4/APP/RUNX1/DSCAM/VGLL4/GOLGA4/WNT5A/FOXP1/GSK3B/SEMA5B/PLS1/SERP1/FGFR3/RBPJ/HOPX/RUFY3/PLAC8/SPP1/FGF2/WWC2/SEMA5A/BASP1/NIPBL/MAP1B/MEF2C/EFNA5/SEMA6A/FSTL4/ADRB2/WWC1/NKX2-5/STC2/EDN1/JARID2/PPARD/CPNE5/PI16/PIM1/SRF/RIMS1/CGA/POU3F2/CITED2/PRKN/AGR2/ZP3/SEMA3C/SEMA3E/SEMA3A/SEMA3D/SMURF1/NRCAM/IFRD1/PLXNA4/CHD7/STK3/ZFPM2/SPAAR/MIR204/SEMA4D/PTCH1/TGFBR1/MUSK/ABL1/WWC3/CDKL5/ARX/MIR222/HDAC6/AR/FGF13/MTM1/MECP2",145
"GO:0090287","regulation of cellular response to growth factor stimulus","155/5446","357/18870",2.42850344052107e-09,1.79285678417073e-07,1.2448681039048e-07,"SKI/PRDM16/TMEM53/CCN1/NOTCH2/HJV/ATP2B4/DSTYK/GATA3/JCAD/NRP1/DKK1/UBE2D1/PBLD/TET1/MMRN2/HHEX/ILK/DKK3/FGF4/CHRDL2/BCL9L/SORL1/MIR125B1/CHST11/LATS2/SPART/MIR15A/SPRY2/ING1/SNX6/BRMS1L/PALS1/CYFIP1/SPRED1/THBS1/CTDSPL2/FBN1/NEDD4/SMAD6/SMAD3/NPTN/SIN3A/CREBBP/PRKCB/CDH5/GLG1/MYO1C/EPN2/SOST/ITGB3/ITGA3/TOB1/MTMR4/MIR21/SMURF2/UBE2O/LDLRAD4/GATA6/ARK2C/SMAD2/SMAD7/SMAD4/CCBE1/STK11/GIPC1/LTBP4/TGFB1/PRMT1/MIR373/ADAM17/XDH/LTBP1/CRIM1/SPRED2/IL1B/ZEB2/TNFAIP6/LRP2/GPR155/CFLAR/VWC2L/GPC1/FKBP1A/ADISSP/SULF2/PTPN1/DOK5/PMEPA1/PPARG/CTNNB1/WNT5A/ROBO1/FSTL1/PIK3CB/VEPH1/IL12A/HES1/FGFBP1/SLIT2/RBPJ/RASL11B/KDR/ADAMTS3/CXCL13/UBE2D3/NPNT/LRIT3/FGF2/SPRY1/VEGFC/SNX25/ADAMTS12/FST/FOXD1/NREP/SEMA6A/LOX/IL4/FSTL4/SPRY4/FGF1/CYFIP2/MIR146A/FGF18/TNXB/SCUBE3/RUNX2/TFAP2B/CD109/HDAC2/CITED2/SOSTDC1/BMPER/SFRP4/GRB10/FZD1/SMURF1/CAV2/KCP/HIPK2/ZNF703/ADGRA2/SULF1/PRDM14/DAB2IP/CRB2/NIBAN2/ABL1/CASK/OGT/CHRDL1/AGTR2/APLN/GPC3",155
"GO:0016049","cell growth","203/5446","497/18870",4.62337936588139e-09,3.2981837746046e-07,2.29009021694989e-07,"CDK11A/PRKCZ/ENO1/SLC25A33/CLSTN1/MTOR/MACF1/MFSD2A/EDN2/LPAR3/ST7L/NGF/ARHGEF11/RGS4/LMX1A/ADCY10/CDC73/TGFB2/GNG4/NET1/ITGB1/NRP1/CXCL12/PRKG1/VCL/NRG3/LGI1/PLCE1/SHTN1/TEAD1/PRDM11/PTPRJ/YAP1/CRYAB/CAPRIN2/PRICKLE1/DIP2B/SYT1/SOCS2/CHPT1/IGF1/MYL2/KDM2B/DCLK1/SPART/ING1/MMP14/AKAP6/NIN/CYFIP1/EIF2AK4/SEMA6D/ADAM10/SMAD3/MAP2K5/ISLR2/SEMA7A/SIN3A/MINAR1/SEMA4B/IQGAP1/ST8SIA2/CDH1/IST1/PAFAH1B1/NTN1/ULK2/CRLF3/ERBB2/WNT3/SPAG9/SPHK1/RPTOR/SMAD7/SMAD4/MEX3C/NEDD4L/BCL2/STK11/SEMA6B/DNM2/URI1/LTBP4/TGFB1/CEACAM1/APOE/ADAM17/ITSN2/RTN4/SERTAD2/MEIS1/EPB41L5/CXCR4/RAPH1/NRP2/MAP2/FN1/IGFBP5/SERPINE2/SH3BP4/CSNK2A1/FLRT3/HNF4A/CDH4/APP/N6AMT1/TIAM1/DSCAM/S100B/PRMT2/SMARCB1/VGLL4/TGFBR2/GOLGA4/CTNNB1/IP6K2/LAMB2/WNT5A/FAM107A/FOXP1/ALCAM/GSK3B/SEMA5B/ZNF639/EIF4G1/BCL6/SLIT2/IGFBP7/RUFY3/SPP1/PDLIM5/CAMK2D/EXOSC9/IL2/JADE1/EDNRA/CDKN2AIP/SORBS2/SEMA5A/DAB2/MAP1B/EFNA5/SEMA6A/FSTL4/JADE2/SPOCK1/HBEGF/CYFIP2/SLIT3/NRN1/EDN1/TRIM40/DDR1/CPNE5/PI16/SRF/RIMS1/ROS1/GJA1/ENPP1/SGK1/PRKN/INHBA/IGFBP1/IGFBP3/COBL/EGFR/AUTS2/SEMA3C/SEMA3E/SEMA3A/SEMA3D/SMURF1/MUC12/NRCAM/IFRD1/PLXNA4/MTPN/PRSS2/BIN3/PTK2B/OSGIN2/EXT1/SMARCA2/SH3GL2/SEMA4D/FBP1/TGFBR1/TNC/TRIM32/LHX2/MAPKAP1/EXOSC2/ABL1/CDKL5/RPS6KA3/USP9X/JADE3/HDAC6/AGTR2/FHL1/FGF13/MECP2",203
