"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097191","extrinsic apoptotic signaling pathway","100/5446","229/18870",1.14121398205134e-06,3.74378539882253e-05,2.59949320660009e-05,"IFI6/EYA3/SORT1/NGF/MCL1/IL6R/LMNA/PEA15/FASLG/PTPRC/ATF3/TGFB2/ZMYND11/NRP1/UNC5B/PTEN/FAS/ITPRIP/TCF7L2/BAG3/FADD/YAP1/PPP2R1B/CD27/BCL2L14/DDX47/RNF41/KITLG/CRADD/IGF1/P2RX7/LGALS3/THBS1/SMAD3/MAP2K5/FEM1B/BCL2A1/CX3CL1/WWOX/NF1/RFFL/PMAIP1/BCL2/CD70/TGFB1/BCL2L11/IL1A/IL1B/ACVR1/ITGA6/ITGAV/CFLAR/TMBIM1/SCG2/BOK/RBCK1/BCL2L1/STK4/EYA2/TIMP3/RAF1/ZDHHC3/GSK3B/IL12A/TNFSF10/PAK2/FGFR3/HTT/PF4/BMPR1B/IL2/FGB/SH3RF1/IL4/CTNNA1/DELE1/RIPK1/GCLC/BMP5/CASP8AP2/EYA4/INHBA/SERPINE1/CAV1/NOS3/SNAI2/RB1CC1/STK3/DEPTOR/JAK2/DAPK1/TGFBR1/TLR4/TRAF1/DAB2IP/TRAF2/SRPX/MIR222/AR/AGTR2",100
"GO:0043523","regulation of neuron apoptotic process","83/5446","232/18870",0.0128718771229038,0.0571893266993117,0.0397093450633282,"PINK1/NGF/MCL1/GBA1/NES/FCGR2B/ADCY10/FASLG/TGFB2/PARP1/GATA3/NRP1/DKK1/UNC5B/AMBRA1/CLCF1/CCND1/ATM/BACE1/MIR125B1/KRAS/TMBIM4/KDM2B/HTR2A/SNX6/FOXB1/ST8SIA2/TOX3/CX3CL1/UBB/NF1/CCL2/BCL2/AXL/APOE/MSH2/VPS54/STAMBP/BCL2L11/BOK/PRNP/BCL2L1/VSTM2L/KCNB1/FBXO7/CTNNB1/PLXND1/PRKCI/WFS1/PPARGC1A/KDR/SNCA/GRID2/NDNF/FBXW7/TRIM2/RETREG1/F2R/RASA1/MEF2C/NR3C1/FOXQ1/RIPK1/TFAP2B/GCLC/GRIK2/FOXO3/PRKN/SEMA3E/FZD1/SRPK2/PTPRZ1/HIPK2/NEFL/PTK2B/CLU/OXR1/ANGPT1/JAK2/NTRK2/ABL1/GPRASP3/MECP2",83
"GO:0016264","gap junction assembly","9/5446","18/18870",0.0473188796232415,0.14150812266678,0.0982560067857308,"GJA5/IRX3/GJC1/IL1B/HOPX/CTNNA1/GJA1/CAV1/CNTNAP2",9
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","23/5446","65/18870",0.152589154602421,0.312686683800374,0.217113649353146,"FCGR2B/BRSK2/CASP4/APAF1/TMEM238L/ERN1/PMAIP1/BCL2/PPP1R15A/NCK2/BCL2L11/BOK/BCL2L1/SERINC3/PTPN1/ITPR1/NCK1/OPA1/WFS1/MAP3K5/PRKN/DAB2IP/TRAF2",23
"GO:0010506","regulation of autophagy","149/5446","355/18870",6.97293808561717e-08,3.48591999256563e-06,2.42044465002609e-06,"MTOR/VPS13D/PINK1/ZMPSTE24/KDM4A/SNX7/ELAPOR1/DRAM2/SEC22B/MCL1/GBA1/IFI16/ADCY10/ABL2/QSOX1/RAB3GAP2/GPR137B/PIP4K2A/WAC/CCNY/DEPP1/MAPK8/PSAP/TRIM8/BAG3/TRIM5/TRIM22/PIK3C2A/AMBRA1/ATG13/TPCN2/UVRAG/ATM/PAFAH1B2/FEZ1/WNK1/RNF41/DRAM1/TPCN1/HMGB1/FOXO1/PRKD1/SCFD1/SNX6/BMF/NEDD4/HERC1/DAPK2/CLEC16A/ERCC4/SLC7A5/SREBF1/ULK2/CRYBA1/STAT3/ATP6V0A1/GFAP/MTMR4/TLK2/ERN1/WIPI1/EXOC7/RPTOR/FOXK2/MTCL1/NPC1/PIK3C3/RNF152/BCL2/STK11/DAPK3/TICAM1/PLEKHF1/FEZ2/DAPL1/RUFY4/ATG16L1/SH3BP4/ERFE/BOK/SNX5/CHMP4B/RFPL1/MTMR3/FBXO7/SREBF2/ITPR1/FBXL2/FYCO1/SETD2/ATP6V1A/GSK3B/PIK3CB/USP13/EIF4G1/RUBCN/HTT/TBC1D14/UCHL1/KDR/SNCA/FBXW7/DAP/SNX18/PLK2/WDR41/IL4/VDAC1/ADRB2/LARP1/TRIM38/TFEB/EEF1A1/MAP3K7/ATG5/FOXO3/SESN1/EPM2A/TAB2/PRKN/KIF25/FOXK1/NOD1/MET/EXOC4/RHEB/ATP6V1B2/LZTS1/BNIP3L/RB1CC1/ATP6V1H/RIPK2/MTDH/ATP6V1C1/DEPTOR/ACER2/DCAF12/DAPK1/SPTLC1/SNX30/ATP6V1G1/TRIM32/ABL1/DHRSX/TAB3/CDK16/HDAC6/RRAGB/MTM1",149
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","72/5446","158/18870",5.68363321380788e-06,0.000139325819592534,9.67407270856631e-05,"IFI6/EYA3/MCL1/LMNA/PEA15/PTPRC/ATF3/ZMYND11/NRP1/UNC5B/PTEN/ITPRIP/TCF7L2/FADD/YAP1/PPP2R1B/BCL2L14/IGF1/LGALS3/THBS1/MAP2K5/FEM1B/CX3CL1/WWOX/NF1/RFFL/PMAIP1/BCL2/IL1A/IL1B/ACVR1/ITGA6/ITGAV/CFLAR/TMBIM1/SCG2/RBCK1/BCL2L1/STK4/EYA2/TIMP3/RAF1/GSK3B/TNFSF10/PAK2/HTT/PF4/BMPR1B/FGB/SH3RF1/IL4/CTNNA1/RIPK1/GCLC/BMP5/EYA4/INHBA/SERPINE1/CAV1/NOS3/SNAI2/RB1CC1/STK3/DEPTOR/TGFBR1/TLR4/TRAF1/TRAF2/SRPX/MIR222/AR/AGTR2",72
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","47/5446","99/18870",6.57468685476898e-05,0.00102546979655027,0.000712033806890851,"IFI6/EYA3/MCL1/LMNA/PEA15/ZMYND11/NRP1/UNC5B/ITPRIP/TCF7L2/YAP1/IGF1/LGALS3/THBS1/MAP2K5/CX3CL1/RFFL/BCL2/IL1A/IL1B/ACVR1/ITGA6/ITGAV/CFLAR/TMBIM1/SCG2/BCL2L1/EYA2/RAF1/GSK3B/HTT/PF4/FGB/SH3RF1/IL4/CTNNA1/RIPK1/GCLC/BMP5/EYA4/SERPINE1/NOS3/SNAI2/RB1CC1/TGFBR1/MIR222/AR",47
"GO:2001233","regulation of apoptotic signaling pathway","147/5446","398/18870",0.000267158025665842,0.00320650738634181,0.00222643481924207,"ENO1/PINK1/KDM1A/IFI6/EYA3/CTH/MCL1/CTSS/LMNA/PEA15/FCGR2B/ADCY10/PTPRC/ATF3/PARP1/ZMYND11/NRP1/CXCL12/ASAH2/SGMS1/RTKN2/UNC5B/VDAC2/PPIF/PTEN/FAS/ITPRIP/TCF7L2/CD44/RAD9A/FADD/RPS3/CTSC/YAP1/PPP2R1B/BCL2L14/CRADD/APAF1/IGF1/MIR15A/LGALS3/THBS1/DAPK2/MAP2K5/FEM1B/CTSH/SIAH1/CX3CL1/WWOX/MNT/RPL26/UBB/NF1/RFFL/AATF/MIR21/ACAA2/PMAIP1/BCL2/NANOS3/PLEKHF1/URI1/SLC35F6/NCK2/BCL2L11/IL1A/IL1B/ACVR1/MARCHF7/ITGA6/NFE2L2/ITGAV/CFLAR/TMBIM1/SCG2/ACKR3/BOK/RBCK1/CSNK2A1/BCL2L1/SERINC3/STK4/EYA2/SNAI1/PTPN1/PTTG1IP/MIF/FBXO7/TIMP3/RAF1/CTNNB1/WNT5A/GSK3B/NCK1/PIK3CB/TNFSF10/TP63/OPA1/PAK2/HTT/WFS1/PF4/BMPR1B/FBXW7/FGB/SH3RF1/IL4/CTNNA1/MAPK9/RIPK1/EEF1E1/IER3/GCLC/BMP5/FYN/TPD52L1/EYA4/IL20RA/PRKN/INHBA/PPIA/FZD1/EPO/SERPINE1/CAV1/WNT16/NOS3/CLU/SNAI2/RB1CC1/STK3/DEPTOR/MYC/JAK2/CTSL/CTSV/TGFBR1/TRIM32/TLR4/TRAF1/DAB2IP/NACC2/TRAF2/SRPX/MIR222/AR/AGTR2",147
"GO:0010508","positive regulation of autophagy","63/5446","150/18870",0.000379916601630591,0.00417375388725086,0.00289804134589063,"VPS13D/PINK1/SNX7/ELAPOR1/RAB3GAP2/PIP4K2A/WAC/CCNY/TRIM8/BAG3/TRIM5/TRIM22/PIK3C2A/AMBRA1/ATG13/UVRAG/PAFAH1B2/TPCN1/HMGB1/FOXO1/PRKD1/ULK2/WIPI1/RNF152/STK11/TICAM1/PLEKHF1/RUFY4/ATG16L1/SH3BP4/RFPL1/FBXO7/FYCO1/SETD2/GSK3B/PIK3CB/HTT/KDR/SNX18/PLK2/IL4/VDAC1/ADRB2/LARP1/TRIM38/TFEB/MAP3K7/FOXO3/SESN1/EPM2A/PRKN/NOD1/BNIP3L/RB1CC1/RIPK2/MTDH/DEPTOR/DAPK1/SPTLC1/SNX30/TRIM32/DHRSX/CDK16",63
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","32/5446","67/18870",0.000802782428963908,0.00746246799632775,0.00518155631116722,"IFI6/EYA3/MCL1/UNC5B/FAS/BAG3/FADD/PPP2R1B/KITLG/MAP2K5/BCL2A1/CX3CL1/WWOX/NF1/BCL2/BCL2L11/IL1A/IL1B/ITGAV/BOK/BCL2L1/EYA2/GSK3B/PF4/IL2/IL4/CTNNA1/RIPK1/EYA4/INHBA/SNAI2/SRPX",32
"GO:1903265","positive regulation of tumor necrosis factor-mediated signaling pathway","10/5446","14/18870",0.00119090777805762,0.0101065156852045,0.00701744786823229,"LAPTM5/MMP8/CASP4/ADAM17/MIR1246/UBE2K/RIPK1/PRKN/TRIM32/TRAF2",10
"GO:0051402","neuron apoptotic process","104/5446","278/18870",0.00119798271302044,0.0101143513895835,0.00702288858080853,"PINK1/NGF/MCL1/GBA1/NES/FCGR2B/ADCY10/FASLG/TGFB2/PARP1/GATA3/NRP1/DKK1/UNC5B/FAS/CASP7/AMBRA1/CLCF1/CCND1/FADD/ATM/BACE1/MIR125B1/KRAS/TUBA1A/TMBIM4/APAF1/CIT/KDM2B/HTR2A/TMTC4/SNX6/FOXB1/ST8SIA2/SIAH1/TOX3/CX3CL1/NLRP1/UBB/NF1/CCL2/BCL2/AXL/APOE/MSH2/VPS54/STAMBP/BCL2L11/BOK/PRNP/BCL2L1/VSTM2L/PIGT/KCNB1/APP/ADARB1/FBXO7/THRB/CTNNB1/FAM162A/PLXND1/PRKCI/TP63/WFS1/PPARGC1A/KDR/SNCA/GRID2/NDNF/FBXW7/TRIM2/RETREG1/F2R/RASA1/MEF2C/NR3C1/FOXQ1/RIPK1/TNFRSF21/TFAP2B/GCLC/GRIK2/FOXO3/MAP3K5/PRKN/SEMA3E/FZD1/SRPK2/PTPRZ1/HIPK2/ZNF212/NEFL/PTK2B/CLU/OXR1/ANGPT1/KCNQ3/JAK2/NTRK2/ABL1/NDP/GPRASP3/AGTR2/MECP2",104
"GO:2001235","positive regulation of apoptotic signaling pathway","59/5446","145/18870",0.00144869367836402,0.01168711075468,0.00811493228781986,"MCL1/CTSS/PEA15/ADCY10/PTPRC/ATF3/PTEN/FAS/RAD9A/FADD/RPS3/CTSC/PPP2R1B/CRADD/APAF1/MIR15A/THBS1/CTSH/SIAH1/WWOX/RPL26/UBB/NF1/PMAIP1/PLEKHF1/NCK2/BCL2L11/BOK/RBCK1/SERINC3/STK4/TIMP3/WNT5A/NCK1/TNFSF10/TP63/PAK2/BMPR1B/FBXW7/CTNNA1/MAPK9/RIPK1/EEF1E1/TPD52L1/IL20RA/INHBA/CAV1/STK3/MYC/JAK2/CTSL/CTSV/TGFBR1/TLR4/DAB2IP/NACC2/TRAF2/SRPX/AGTR2",59
"GO:1904019","epithelial cell apoptotic process","58/5446","144/18870",0.00209059281498748,0.0154518903170612,0.0107290027684181,"CD160/ADAR/FASLG/RYR2/AKR1C3/GATA3/TCF7L2/FGF4/YAP1/ANO6/MIR15A/GAS6/SAV1/THBS1/IGF1R/CDH5/CCL2/ITGB3/NPC1/BCL2/ANGPTL4/TGFB1/PLA2R1/NFE2L2/NEUROD1/CFLAR/SCG2/COL4A3/BOK/BCL2L1/STK4/UMODL1/TGFBR2/PRKCI/WFS1/KDR/BTC/LEF1/NDNF/EDNRA/FGB/SEMA5A/CAST/IL4/NKX2-5/MAP3K5/ESR1/IL6/SFRP4/SERPINE1/PIK3CG/NKX2-6/STK3/ANGPT1/JAK2/GSN/DAB2IP/ABL1",58
"GO:0010657","muscle cell apoptotic process","39/5446","90/18870",0.00234529787626131,0.0168442264891211,0.0116957698330345,"ADCY10/KIFAP3/CAPN2/BAG3/AMBRA1/GRIA4/LRP6/APAF1/IGF1/ATP2A2/SIRT4/IGF1R/SLC7A5/MIR21/APOH/GATA6/SMAD4/DMPK/PAX8/NFE2L2/PDE1A/CFLAR/PPARG/MIR138-1/DIPK2A/IL12A/MIR28/CAMK2D/MIR145/CAMK2A/NKX2-5/EDN1/E2F3/ATG5/MAP3K5/RPS6KA2/MIR320A/PTK2B/JAK2",39
"GO:1904035","regulation of epithelial cell apoptotic process","47/5446","113/18870",0.00249121020553787,0.0177317192768609,0.0123119994580984,"CD160/ADAR/FASLG/AKR1C3/GATA3/TCF7L2/YAP1/ANO6/MIR15A/GAS6/SAV1/THBS1/IGF1R/CDH5/CCL2/ITGB3/NPC1/BCL2/ANGPTL4/TGFB1/PLA2R1/NFE2L2/NEUROD1/CFLAR/SCG2/BOK/STK4/UMODL1/PRKCI/WFS1/KDR/BTC/NDNF/FGB/SEMA5A/CAST/IL4/NKX2-5/ESR1/IL6/SFRP4/SERPINE1/NKX2-6/ANGPT1/JAK2/GSN/ABL1",47
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","37/5446","86/18870",0.00346895366572351,0.0224052765245967,0.0155570787086257,"SORT1/NGF/PEA15/FASLG/ATF3/PTEN/ITPRIP/BAG3/FADD/DDX47/CRADD/LGALS3/THBS1/FEM1B/NF1/RFFL/PMAIP1/BCL2/CFLAR/TMBIM1/BCL2L1/STK4/TIMP3/RAF1/ZDHHC3/GSK3B/BMPR1B/FGB/DELE1/BMP5/CASP8AP2/SERPINE1/NOS3/STK3/DAPK1/DAB2IP/MIR222",37
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","25/5446","53/18870",0.0035635128777225,0.0228302151974371,0.0158521344010854,"PEA15/PTPRC/ATF3/PTEN/FADD/PPP2R1B/THBS1/WWOX/NF1/PMAIP1/RBCK1/STK4/TIMP3/TNFSF10/PAK2/BMPR1B/CTNNA1/RIPK1/INHBA/CAV1/STK3/TLR4/TRAF2/SRPX/AGTR2",25
"GO:0033028","myeloid cell apoptotic process","20/5446","40/18870",0.0038264094399858,0.0239821061544618,0.016651948599429,"PIK3CD/LIPA/KITLG/HCAR2/GAS6/NF1/APOH/BCL2/ADAM17/MIF/PIK3CB/ST6GAL1/MAEA/SLC7A11/MEF2C/IL6/EPO/SNAI2/ANXA1/CTSL",20
"GO:0010660","regulation of muscle cell apoptotic process","36/5446","84/18870",0.00421628813983701,0.0258889878141443,0.0179759897481802,"ADCY10/KIFAP3/CAPN2/BAG3/AMBRA1/GRIA4/LRP6/IGF1/ATP2A2/SIRT4/IGF1R/SLC7A5/MIR21/APOH/GATA6/SMAD4/PAX8/NFE2L2/PDE1A/CFLAR/PPARG/MIR138-1/DIPK2A/IL12A/MIR28/CAMK2D/MIR145/CAMK2A/NKX2-5/EDN1/E2F3/ATG5/MAP3K5/MIR320A/PTK2B/JAK2",36
"GO:0033032","regulation of myeloid cell apoptotic process","17/5446","33/18870",0.00506527791573243,0.0292670193508215,0.0203215221694656,"PIK3CD/KITLG/HCAR2/GAS6/NF1/APOH/BCL2/ADAM17/MIF/PIK3CB/ST6GAL1/MAEA/SLC7A11/MEF2C/EPO/SNAI2/ANXA1",17
"GO:0016241","regulation of macroautophagy","61/5446","159/18870",0.00600873616061344,0.0334351147096711,0.0232156345224864,"MTOR/VPS13D/PINK1/SNX7/ELAPOR1/SEC22B/GBA1/ADCY10/QSOX1/RAB3GAP2/PIP4K2A/WAC/MAPK8/BAG3/AMBRA1/UVRAG/PAFAH1B2/FEZ1/RNF41/SCFD1/SNX6/NEDD4/CLEC16A/ATP6V0A1/ERN1/WIPI1/EXOC7/NPC1/PIK3C3/FEZ2/RUFY4/SNX5/FYCO1/ATP6V1A/RUBCN/HTT/UCHL1/KDR/SNX18/IL4/VDAC1/ADRB2/LARP1/MAP3K7/ATG5/SESN1/EPM2A/NOD1/EXOC4/RHEB/ATP6V1B2/LZTS1/BNIP3L/ATP6V1H/RIPK2/ATP6V1C1/SPTLC1/SNX30/ATP6V1G1/HDAC6/MTM1",61
"GO:0034392","negative regulation of smooth muscle cell apoptotic process","9/5446","14/18870",0.0062452529766504,0.0340352885397025,0.0236323645504512,"GRIA4/LRP6/IGF1/SLC7A5/MIR21/APOH/MIR138-1/DIPK2A/EDN1",9
"GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","9/5446","14/18870",0.0062452529766504,0.0340352885397025,0.0236323645504512,"PEA15/ATF3/PTEN/THBS1/PMAIP1/STK4/TIMP3/BMPR1B/STK3",9
