"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097191","extrinsic apoptotic signaling pathway","73/4029","229/18870",0.000124422107797836,0.00221436303399078,0.00162477379612059,"EYA3/NGF/FASLG/PTPRC/ATF3/TGFB2/ZMYND11/NRP1/PTEN/FAS/ITPRIP/TCF7L2/BAG3/FADD/YAP1/BCL2L14/DDX47/KITLG/CRADD/IGF1/BMP4/LGALS3/THBS1/SMAD3/MAP2K5/WWOX/RFFL/PMAIP1/CD70/TGFB1/IL1A/IL1B/ACVR1/ITGA6/ITGAV/CASP8/STRADB/SCG2/SP100/BCL2L1/SRC/EYA2/TIMP3/GPX1/NFKBIZ/GSK3B/IL12A/TNFSF10/PAK2/HTT/BMPR1B/IL2/SH3RF1/PIK3R1/CSF2/CTNNA1/RIPK1/GCLC/BMP5/EYA4/INHBA/SERPINE1/CAV1/SNAI2/RB1CC1/STK3/DEPTOR/JAK2/DAPK1/TRAF1/SRPX/MIR222/AR",73
"GO:0016264","gap junction assembly","10/4029","18/18870",0.00154691028271798,0.0151996565570952,0.0111526444873373,"GJA5/IRX3/GJC1/ACE/IL1B/HOPX/CTNNA1/GJA1/CAV1/CNTNAP2",10
"GO:0043523","regulation of neuron apoptotic process","65/4029","232/18870",0.00938641703463702,0.0533783823805911,0.0391660245587583,"PINK1/NGF/ADCY10/FASLG/TGFB2/GATA3/NRP1/DKK1/BDNF/MTNR1B/ATM/MIR125B1/KRAS/HTR2A/EGLN3/HIF1A/ST8SIA2/TOX3/AARS1/MAP2K4/CCL2/ROCK1/VPS54/STAMBP/NR4A2/CASP8/PRNP/BCL2L1/VSTM2L/CTNNB1/GBE1/PRKCI/PIK3CA/PPARGC1A/KDR/FBXW7/TRIM2/RETREG1/ITGA1/F2R/RASA1/MEF2C/NR3C1/FOXQ1/RIPK1/TFAP2B/GCLC/GRIK2/FOXO3/SOD2/PRKN/SEMA3E/FZD1/SRPK2/PTPRZ1/HIPK2/BRAF/NEFL/PTK2B/OXR1/ANGPT1/RAD21/JAK2/NTRK2/ABL1",65
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","15/4029","65/18870",0.414446906429155,0.642413040927233,0.471366193872733,"TMEM117/APAF1/TMEM238L/ERN1/PTPN2/PMAIP1/NCK2/DNAJC10/BCL2L1/PTPN1/ITPR1/NCK1/OPA1/MAP3K5/PRKN",15
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","55/4029","158/18870",6.33664930193938e-05,0.00132566060561765,0.000972694441468841,"EYA3/PTPRC/ATF3/ZMYND11/NRP1/PTEN/ITPRIP/TCF7L2/FADD/YAP1/BCL2L14/IGF1/BMP4/LGALS3/THBS1/MAP2K5/WWOX/RFFL/PMAIP1/IL1A/IL1B/ACVR1/ITGA6/ITGAV/STRADB/SCG2/SP100/BCL2L1/SRC/EYA2/TIMP3/GPX1/GSK3B/TNFSF10/PAK2/HTT/BMPR1B/SH3RF1/CSF2/CTNNA1/RIPK1/GCLC/BMP5/EYA4/INHBA/SERPINE1/CAV1/SNAI2/RB1CC1/STK3/DEPTOR/TRAF1/SRPX/MIR222/AR",55
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","37/4029","99/18870",0.000191413382708784,0.00311688080400541,0.0022869900636177,"EYA3/ZMYND11/NRP1/ITPRIP/TCF7L2/YAP1/IGF1/BMP4/LGALS3/THBS1/MAP2K5/RFFL/IL1A/IL1B/ACVR1/ITGA6/ITGAV/STRADB/SCG2/BCL2L1/SRC/EYA2/GPX1/GSK3B/HTT/SH3RF1/CSF2/CTNNA1/RIPK1/GCLC/BMP5/EYA4/SERPINE1/SNAI2/RB1CC1/MIR222/AR",37
"GO:0010508","positive regulation of autophagy","50/4029","150/18870",0.000434335696218996,0.00571188765273541,0.00419105866657449,"VPS13D/PINK1/SH3GLB1/SNX7/RAB3GAP2/PIP4K2A/WAC/CCNY/BAG3/TRIM34/TRIM5/UVRAG/TBK1/TPCN1/HMGB1/FOXO1/PRKD1/HIF1A/ROCK1/RNF152/PLEKHF1/RUFY4/ATG16L1/SH3BP4/FYCO1/GSK3B/PIK3CB/HTT/KDR/SNX18/PLK2/ADRB2/LARP1/MAP3K7/FOXO3/SESN1/EPM2A/PRKN/NOD1/BNIP3L/RB1CC1/RIPK2/MTDH/DEPTOR/IFNB1/DAPK1/SPTLC1/SNX30/TRIM32/DHRSX",50
"GO:0010506","regulation of autophagy","101/4029","355/18870",0.000866086557470626,0.00965067878324412,0.00708111983495895,"MTOR/VPS13D/PINK1/ZMPSTE24/KDM4A/SH3GLB1/SNX7/PTPN22/ADCY10/ABL2/RAB3GAP2/PIP4K2A/WAC/CCNY/MAPK8/BAG3/TRIM34/TRIM5/UVRAG/ATM/FEZ1/STK38L/TBK1/DRAM1/TPCN1/HMGB1/FOXO1/PRKD1/HIF1A/NEDD4/HERC1/DAPK2/ERCC4/USP10/STAT3/TLK2/ERN1/RPTOR/MTCL1/ROCK1/PIK3C3/RNF152/PLEKHF1/ATP6V1C2/FEZ2/DAPL1/RUFY4/ATG16L1/SH3BP4/SNX5/MTMR3/EP300/ITPR1/FBXL2/FYCO1/GSK3B/PIK3CB/PIK3CA/USP13/RUBCN/HTT/TBC1D14/UCHL1/KDR/FBXW7/SNX18/PLK2/ADRB2/LARP1/MAP3K7/ATG5/FOXO3/SESN1/EPM2A/TAB2/PRKN/KIF25/NOD1/TECPR1/MET/EXOC4/RHEB/LZTS1/BNIP3L/RB1CC1/ATP6V1H/ATP6V0D2/RIPK2/MTDH/ATP6V1C1/DEPTOR/IFNB1/DAPK1/SPTLC1/SNX30/TRIM32/ABL1/DHRSX/TAB3/RRAGB/MTM1",101
"GO:2001233","regulation of apoptotic signaling pathway","110/4029","398/18870",0.00158417322262435,0.0154711149607946,0.0113518252423884,"ENO1/PINK1/KDM1A/EYA3/CTSS/ADCY10/PTGS2/PTPRC/ATF3/ZMYND11/NRP1/CXCL12/SGMS1/RTKN2/PTEN/FAS/ITPRIP/TCF7L2/USP47/BDNF/CD44/FADD/CTSC/YAP1/BCL2L14/CRADD/APAF1/IGF1/MIR15A/BMP4/LGALS3/HIF1A/THBS1/DAPK2/MAP2K5/SIAH1/WWOX/RFFL/MIR21/PTPN2/MIR133A1/ACAA2/PMAIP1/PLEKHF1/URI1/NCK2/IL1A/IL1B/NR4A2/ACVR1/ITGA6/NFE2L2/ITGAV/STRADB/SCG2/SP100/ACKR3/BCL2L1/SRC/EYA2/PTPN1/TIMP3/CTNNB1/GPX1/WNT5A/GSK3B/NCK1/PIK3CB/TNFSF10/TP63/OPA1/PAK2/HTT/BMPR1B/FBXW7/SH3RF1/CSF2/CTNNA1/MAPK9/RIPK1/EEF1E1/GCLC/BMP5/FYN/TPD52L1/EYA4/IL20RA/SOD2/PRKN/GSDME/INHBA/FZD1/SERPINE1/CAV1/WNT16/SNAI2/RB1CC1/STK3/RRM2B/DEPTOR/MYC/JAK2/IFNB1/CTSV/TRIM32/TRAF1/NACC2/SRPX/MIR222/AR",110
"GO:0071887","leukocyte apoptotic process","40/4029","121/18870",0.00183667780777807,0.0170398390448485,0.0125028658558693,"EFNA1/KIFAP3/FASLG/ITPKB/CXCL12/FAS/LIPA/CASP7/FADD/KITLG/IRS2/BMP4/LGALS3/HIF1A/ARG2/ADAM17/MERTK/SLC39A10/BCL2L1/MIAT/CCR5/WNT5A/FOXP1/NFKBIZ/PIK3CB/ST6GAL1/BCL6/IL2/SLC7A11/RAPGEF2/IL7R/MEF2C/RIPK1/TRAF3IP2/IL6/GLI3/LYN/ST3GAL1/DOCK8/ANXA1",40
