"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031589","cell-substrate adhesion","124/2928","325/15151",0.381538461538462,1.97427910886927,8.6899248268205,1.21458087903961e-15,7.18788964215639e-12,5.71236565005154e-12,"ENSG00000137801/ENSG00000118523/ENSG00000259207/ENSG00000154175/ENSG00000140937/ENSG00000197702/ENSG00000142871/ENSG00000105855/ENSG00000132470/ENSG00000153071/ENSG00000064042/ENSG00000124126/ENSG00000129474/ENSG00000162692/ENSG00000105810/ENSG00000115414/ENSG00000144810/ENSG00000150760/ENSG00000187678/ENSG00000074527/ENSG00000152894/ENSG00000132669/ENSG00000091986/ENSG00000116962/ENSG00000156299/ENSG00000099250/ENSG00000128052/ENSG00000167601/ENSG00000091409/ENSG00000183087/ENSG00000248905/ENSG00000213853/ENSG00000169499/ENSG00000095637/ENSG00000124145/ENSG00000108861/ENSG00000072110/ENSG00000005884/ENSG00000130402/ENSG00000100106/ENSG00000157227/ENSG00000107104/ENSG00000154096/ENSG00000184371/ENSG00000096968/ENSG00000154188/ENSG00000164171/ENSG00000160963/ENSG00000082781/ENSG00000077942/ENSG00000026508/ENSG00000152818/ENSG00000006210/ENSG00000140945/ENSG00000186575/ENSG00000173376/ENSG00000101384/ENSG00000144824/ENSG00000073712/ENSG00000168743/ENSG00000166949/ENSG00000168477/ENSG00000147459/ENSG00000127990/ENSG00000168615/ENSG00000266028/ENSG00000243244/ENSG00000149177/ENSG00000153094/ENSG00000198542/ENSG00000169756/ENSG00000122861/ENSG00000091136/ENSG00000145715/ENSG00000151388/ENSG00000107742/ENSG00000197747/ENSG00000089159/ENSG00000137076/ENSG00000035403/ENSG00000103647/ENSG00000169398/ENSG00000174059/ENSG00000163520/ENSG00000173402/ENSG00000120899/ENSG00000151490/ENSG00000112033/ENSG00000079691/ENSG00000051382/ENSG00000186716/ENSG00000154928/ENSG00000204580/ENSG00000135218/ENSG00000091879/ENSG00000084636/ENSG00000057294/ENSG00000110880/ENSG00000106541/ENSG00000143398/ENSG00000128340/ENSG00000128585/ENSG00000153208/ENSG00000184349/ENSG00000124782/ENSG00000082701/ENSG00000138448/ENSG00000115109/ENSG00000109743/ENSG00000047648/ENSG00000169604/ENSG00000087303/ENSG00000171132/ENSG00000182580/ENSG00000106366/ENSG00000242866/ENSG00000164741/ENSG00000183943/ENSG00000067606/ENSG00000141293/ENSG00000166086/ENSG00000127603/ENSG00000197467/ENSG00000137809",124
"GO:0032970","regulation of actin filament-based process","131/2928","366/15151",0.35792349726776,1.85208296007644,8.07634207685417,5.89075631976693e-14,1.74307479501903e-10,1.38525785456414e-10,"ENSG00000109265/ENSG00000118523/ENSG00000259207/ENSG00000064042/ENSG00000105974/ENSG00000124126/ENSG00000145349/ENSG00000115353/ENSG00000184304/ENSG00000126016/ENSG00000107562/ENSG00000112902/ENSG00000169554/ENSG00000105976/ENSG00000115306/ENSG00000171992/ENSG00000140416/ENSG00000128849/ENSG00000099250/ENSG00000145147/ENSG00000248905/ENSG00000064666/ENSG00000114346/ENSG00000115355/ENSG00000124145/ENSG00000128283/ENSG00000088280/ENSG00000163171/ENSG00000143322/ENSG00000184588/ENSG00000127914/ENSG00000125868/ENSG00000146376/ENSG00000100106/ENSG00000145362/ENSG00000113448/ENSG00000159167/ENSG00000078401/ENSG00000107104/ENSG00000070087/ENSG00000115963/ENSG00000100345/ENSG00000138443/ENSG00000141376/ENSG00000066032/ENSG00000139926/ENSG00000006210/ENSG00000186575/ENSG00000183853/ENSG00000144824/ENSG00000137710/ENSG00000130340/ENSG00000073712/ENSG00000166949/ENSG00000075711/ENSG00000196405/ENSG00000177731/ENSG00000129682/ENSG00000122966/ENSG00000074964/ENSG00000075275/ENSG00000205542/ENSG00000149269/ENSG00000075142/ENSG00000131941/ENSG00000049540/ENSG00000077264/ENSG00000197694/ENSG00000113721/ENSG00000075618/ENSG00000075340/ENSG00000133789/ENSG00000164251/ENSG00000103187/ENSG00000140750/ENSG00000145715/ENSG00000150764/ENSG00000136717/ENSG00000197747/ENSG00000089159/ENSG00000006453/ENSG00000125753/ENSG00000103647/ENSG00000090924/ENSG00000165410/ENSG00000180370/ENSG00000197872/ENSG00000055163/ENSG00000105887/ENSG00000071051/ENSG00000123700/ENSG00000120899/ENSG00000034510/ENSG00000128872/ENSG00000079691/ENSG00000120318/ENSG00000158195/ENSG00000273749/ENSG00000106799/ENSG00000071127/ENSG00000145703/ENSG00000153310/ENSG00000006451/ENSG00000057294/ENSG00000050405/ENSG00000160007/ENSG00000151491/ENSG00000117152/ENSG00000132854/ENSG00000066777/ENSG00000158055/ENSG00000148180/ENSG00000184349/ENSG00000104067/ENSG00000182578/ENSG00000144339/ENSG00000109743/ENSG00000047648/ENSG00000171132/ENSG00000141646/ENSG00000158092/ENSG00000164741/ENSG00000066248/ENSG00000115956/ENSG00000115008/ENSG00000166086/ENSG00000148700/ENSG00000176732/ENSG00000198626/ENSG00000163485/ENSG00000170776",131
"GO:0034329","cell junction assembly","151/2928","449/15151",0.33630289532294,1.74020668273151,7.7927529764975,2.56392898017988e-13,5.0577772349015e-10,4.01952094155919e-10,"ENSG00000137801/ENSG00000259207/ENSG00000061337/ENSG00000140937/ENSG00000132470/ENSG00000064042/ENSG00000105974/ENSG00000129474/ENSG00000112139/ENSG00000134569/ENSG00000169760/ENSG00000115414/ENSG00000150760/ENSG00000126016/ENSG00000196083/ENSG00000107186/ENSG00000128536/ENSG00000152894/ENSG00000171476/ENSG00000185070/ENSG00000142627/ENSG00000099250/ENSG00000128052/ENSG00000107984/ENSG00000091409/ENSG00000131711/ENSG00000248905/ENSG00000114346/ENSG00000027075/ENSG00000171246/ENSG00000157240/ENSG00000095637/ENSG00000124145/ENSG00000177707/ENSG00000133083/ENSG00000076716/ENSG00000196576/ENSG00000108861/ENSG00000072110/ENSG00000170558/ENSG00000145362/ENSG00000062038/ENSG00000174607/ENSG00000157227/ENSG00000151914/ENSG00000149295/ENSG00000197879/ENSG00000081189/ENSG00000154096/ENSG00000138443/ENSG00000164171/ENSG00000221866/ENSG00000140945/ENSG00000174469/ENSG00000113361/ENSG00000144824/ENSG00000171943/ENSG00000076356/ENSG00000128512/ENSG00000149571/ENSG00000073712/ENSG00000102359/ENSG00000166949/ENSG00000075711/ENSG00000129682/ENSG00000139211/ENSG00000012504/ENSG00000266028/ENSG00000061273/ENSG00000115310/ENSG00000179242/ENSG00000144283/ENSG00000134982/ENSG00000243244/ENSG00000149177/ENSG00000139174/ENSG00000140557/ENSG00000075618/ENSG00000075340/ENSG00000135905/ENSG00000187957/ENSG00000172020/ENSG00000169756/ENSG00000150625/ENSG00000111199/ENSG00000124171/ENSG00000163110/ENSG00000179776/ENSG00000150471/ENSG00000196369/ENSG00000107742/ENSG00000197747/ENSG00000178209/ENSG00000162105/ENSG00000137076/ENSG00000035403/ENSG00000103647/ENSG00000082397/ENSG00000180370/ENSG00000062716/ENSG00000104219/ENSG00000055163/ENSG00000182963/ENSG00000169398/ENSG00000120063/ENSG00000183779/ENSG00000120899/ENSG00000151490/ENSG00000104365/ENSG00000156642/ENSG00000186716/ENSG00000154928/ENSG00000071127/ENSG00000127314/ENSG00000107263/ENSG00000084636/ENSG00000057294/ENSG00000178568/ENSG00000110880/ENSG00000125848/ENSG00000147162/ENSG00000163629/ENSG00000170248/ENSG00000109756/ENSG00000143398/ENSG00000101665/ENSG00000019549/ENSG00000114251/ENSG00000165322/ENSG00000131409/ENSG00000121904/ENSG00000197959/ENSG00000184349/ENSG00000104067/ENSG00000152661/ENSG00000115109/ENSG00000047648/ENSG00000136040/ENSG00000150394/ENSG00000039068/ENSG00000171603/ENSG00000182580/ENSG00000185758/ENSG00000053747/ENSG00000164741/ENSG00000171914/ENSG00000144847/ENSG00000132481/ENSG00000171217/ENSG00000166086/ENSG00000127603",151
"GO:0010810","regulation of cell-substrate adhesion","80/2928","195/15151",0.41025641025641,2.12288076222502,7.72406936965478,1.86196296386293e-12,2.45353517058363e-09,1.94987551665172e-09,"ENSG00000137801/ENSG00000259207/ENSG00000154175/ENSG00000142871/ENSG00000153071/ENSG00000064042/ENSG00000124126/ENSG00000105810/ENSG00000115414/ENSG00000144810/ENSG00000150760/ENSG00000187678/ENSG00000132669/ENSG00000091986/ENSG00000116962/ENSG00000099250/ENSG00000128052/ENSG00000091409/ENSG00000248905/ENSG00000213853/ENSG00000169499/ENSG00000124145/ENSG00000108861/ENSG00000005884/ENSG00000130402/ENSG00000100106/ENSG00000157227/ENSG00000107104/ENSG00000154096/ENSG00000184371/ENSG00000096968/ENSG00000160963/ENSG00000077942/ENSG00000152818/ENSG00000006210/ENSG00000140945/ENSG00000186575/ENSG00000173376/ENSG00000101384/ENSG00000144824/ENSG00000073712/ENSG00000168743/ENSG00000166949/ENSG00000147459/ENSG00000149177/ENSG00000169756/ENSG00000122861/ENSG00000145715/ENSG00000107742/ENSG00000197747/ENSG00000137076/ENSG00000035403/ENSG00000103647/ENSG00000169398/ENSG00000163520/ENSG00000173402/ENSG00000120899/ENSG00000151490/ENSG00000079691/ENSG00000051382/ENSG00000204580/ENSG00000135218/ENSG00000091879/ENSG00000084636/ENSG00000057294/ENSG00000110880/ENSG00000106541/ENSG00000128340/ENSG00000184349/ENSG00000124782/ENSG00000082701/ENSG00000115109/ENSG00000109743/ENSG00000047648/ENSG00000171132/ENSG00000106366/ENSG00000164741/ENSG00000067606/ENSG00000141293/ENSG00000127603",80
"GO:0007015","actin filament organization","146/2928","440/15151",0.331818181818182,1.71700043467462,7.4701204783648,2.07294286125687e-12,2.45353517058363e-09,1.94987551665172e-09,"ENSG00000109265/ENSG00000118523/ENSG00000167306/ENSG00000064042/ENSG00000122786/ENSG00000124126/ENSG00000115353/ENSG00000126785/ENSG00000126878/ENSG00000007237/ENSG00000126016/ENSG00000107562/ENSG00000112902/ENSG00000169554/ENSG00000105976/ENSG00000277443/ENSG00000115306/ENSG00000139734/ENSG00000171992/ENSG00000138771/ENSG00000140416/ENSG00000083857/ENSG00000128849/ENSG00000112186/ENSG00000099250/ENSG00000072422/ENSG00000139354/ENSG00000145147/ENSG00000248905/ENSG00000064666/ENSG00000213853/ENSG00000115355/ENSG00000095637/ENSG00000158528/ENSG00000124145/ENSG00000128283/ENSG00000088280/ENSG00000163171/ENSG00000177425/ENSG00000072110/ENSG00000125868/ENSG00000146376/ENSG00000100106/ENSG00000107104/ENSG00000070087/ENSG00000197879/ENSG00000115963/ENSG00000138443/ENSG00000158710/ENSG00000096968/ENSG00000066032/ENSG00000082781/ENSG00000187164/ENSG00000006210/ENSG00000186575/ENSG00000183853/ENSG00000144824/ENSG00000137710/ENSG00000130340/ENSG00000073712/ENSG00000166949/ENSG00000075711/ENSG00000120756/ENSG00000196405/ENSG00000177731/ENSG00000136541/ENSG00000074964/ENSG00000155816/ENSG00000113657/ENSG00000205542/ENSG00000149269/ENSG00000128641/ENSG00000131941/ENSG00000049540/ENSG00000077264/ENSG00000197694/ENSG00000075618/ENSG00000075340/ENSG00000163219/ENSG00000133789/ENSG00000164251/ENSG00000103187/ENSG00000140750/ENSG00000111199/ENSG00000145715/ENSG00000136717/ENSG00000147010/ENSG00000197747/ENSG00000089159/ENSG00000006453/ENSG00000178209/ENSG00000125753/ENSG00000103647/ENSG00000090924/ENSG00000165410/ENSG00000180370/ENSG00000197872/ENSG00000055163/ENSG00000105887/ENSG00000071051/ENSG00000120899/ENSG00000152229/ENSG00000034510/ENSG00000128872/ENSG00000079691/ENSG00000158195/ENSG00000273749/ENSG00000106799/ENSG00000071127/ENSG00000145703/ENSG00000153310/ENSG00000106078/ENSG00000136754/ENSG00000094631/ENSG00000050405/ENSG00000110880/ENSG00000160007/ENSG00000008853/ENSG00000124507/ENSG00000155846/ENSG00000203485/ENSG00000142347/ENSG00000151491/ENSG00000117519/ENSG00000117152/ENSG00000052841/ENSG00000132854/ENSG00000243156/ENSG00000128340/ENSG00000165322/ENSG00000157483/ENSG00000066777/ENSG00000148180/ENSG00000104067/ENSG00000102024/ENSG00000158352/ENSG00000143878/ENSG00000144339/ENSG00000047648/ENSG00000131504/ENSG00000171132/ENSG00000158092/ENSG00000164741/ENSG00000115956/ENSG00000148700/ENSG00000176732",146
"GO:0007160","cell-matrix adhesion","84/2928","215/15151",0.390697674418605,2.02167365611895,7.38443410553487,1.16202879384089e-11,1.1461477336584e-08,9.10867482610718e-09,"ENSG00000137801/ENSG00000118523/ENSG00000259207/ENSG00000140937/ENSG00000105855/ENSG00000132470/ENSG00000064042/ENSG00000129474/ENSG00000162692/ENSG00000105810/ENSG00000115414/ENSG00000152894/ENSG00000132669/ENSG00000116962/ENSG00000156299/ENSG00000099250/ENSG00000128052/ENSG00000091409/ENSG00000248905/ENSG00000213853/ENSG00000169499/ENSG00000095637/ENSG00000124145/ENSG00000108861/ENSG00000072110/ENSG00000005884/ENSG00000157227/ENSG00000154096/ENSG00000184371/ENSG00000164171/ENSG00000082781/ENSG00000026508/ENSG00000152818/ENSG00000006210/ENSG00000140945/ENSG00000186575/ENSG00000101384/ENSG00000144824/ENSG00000073712/ENSG00000168743/ENSG00000166949/ENSG00000168477/ENSG00000127990/ENSG00000168615/ENSG00000243244/ENSG00000149177/ENSG00000153094/ENSG00000198542/ENSG00000169756/ENSG00000122861/ENSG00000145715/ENSG00000151388/ENSG00000197747/ENSG00000137076/ENSG00000035403/ENSG00000103647/ENSG00000169398/ENSG00000174059/ENSG00000173402/ENSG00000120899/ENSG00000051382/ENSG00000186716/ENSG00000204580/ENSG00000135218/ENSG00000084636/ENSG00000110880/ENSG00000143398/ENSG00000128585/ENSG00000184349/ENSG00000082701/ENSG00000138448/ENSG00000115109/ENSG00000109743/ENSG00000047648/ENSG00000087303/ENSG00000106366/ENSG00000242866/ENSG00000164741/ENSG00000067606/ENSG00000141293/ENSG00000166086/ENSG00000127603/ENSG00000197467/ENSG00000137809",84
"GO:0032956","regulation of actin cytoskeleton organization","114/2928","327/15151",0.348623853211009,1.80396174863388,7.19332207695444,1.78580700591887e-11,1.50977226586113e-08,1.19984747405196e-08,"ENSG00000109265/ENSG00000118523/ENSG00000259207/ENSG00000064042/ENSG00000124126/ENSG00000115353/ENSG00000184304/ENSG00000126016/ENSG00000107562/ENSG00000112902/ENSG00000105976/ENSG00000115306/ENSG00000171992/ENSG00000140416/ENSG00000128849/ENSG00000099250/ENSG00000145147/ENSG00000248905/ENSG00000114346/ENSG00000115355/ENSG00000124145/ENSG00000128283/ENSG00000088280/ENSG00000163171/ENSG00000143322/ENSG00000125868/ENSG00000146376/ENSG00000100106/ENSG00000078401/ENSG00000107104/ENSG00000070087/ENSG00000115963/ENSG00000138443/ENSG00000141376/ENSG00000066032/ENSG00000006210/ENSG00000186575/ENSG00000183853/ENSG00000144824/ENSG00000137710/ENSG00000130340/ENSG00000073712/ENSG00000166949/ENSG00000075711/ENSG00000196405/ENSG00000177731/ENSG00000122966/ENSG00000074964/ENSG00000075275/ENSG00000205542/ENSG00000149269/ENSG00000131941/ENSG00000049540/ENSG00000077264/ENSG00000197694/ENSG00000113721/ENSG00000075618/ENSG00000075340/ENSG00000133789/ENSG00000164251/ENSG00000103187/ENSG00000140750/ENSG00000145715/ENSG00000150764/ENSG00000136717/ENSG00000197747/ENSG00000089159/ENSG00000006453/ENSG00000125753/ENSG00000103647/ENSG00000090924/ENSG00000165410/ENSG00000180370/ENSG00000197872/ENSG00000055163/ENSG00000105887/ENSG00000071051/ENSG00000120899/ENSG00000034510/ENSG00000128872/ENSG00000079691/ENSG00000120318/ENSG00000158195/ENSG00000273749/ENSG00000106799/ENSG00000071127/ENSG00000145703/ENSG00000153310/ENSG00000006451/ENSG00000050405/ENSG00000160007/ENSG00000151491/ENSG00000117152/ENSG00000132854/ENSG00000066777/ENSG00000158055/ENSG00000148180/ENSG00000184349/ENSG00000104067/ENSG00000182578/ENSG00000144339/ENSG00000109743/ENSG00000047648/ENSG00000171132/ENSG00000141646/ENSG00000158092/ENSG00000164741/ENSG00000066248/ENSG00000115956/ENSG00000115008/ENSG00000166086/ENSG00000148700/ENSG00000176732/ENSG00000170776",114
"GO:0007409","axonogenesis","137/2928","417/15151",0.328537170263789,1.70002276867031,7.09451657020084,2.23300959368893e-11,1.65186884693139e-08,1.31277458744765e-08,"ENSG00000140937/ENSG00000075223/ENSG00000182168/ENSG00000147862/ENSG00000106278/ENSG00000092421/ENSG00000134569/ENSG00000078018/ENSG00000115414/ENSG00000107562/ENSG00000138696/ENSG00000112902/ENSG00000074527/ENSG00000116641/ENSG00000156299/ENSG00000185070/ENSG00000099250/ENSG00000145147/ENSG00000131711/ENSG00000171246/ENSG00000124479/ENSG00000111962/ENSG00000118263/ENSG00000133083/ENSG00000196576/ENSG00000129116/ENSG00000173166/ENSG00000162614/ENSG00000197555/ENSG00000197892/ENSG00000173406/ENSG00000075213/ENSG00000078401/ENSG00000149295/ENSG00000182606/ENSG00000108379/ENSG00000082684/ENSG00000154096/ENSG00000132561/ENSG00000138347/ENSG00000066032/ENSG00000221866/ENSG00000185033/ENSG00000187164/ENSG00000184347/ENSG00000134250/ENSG00000172037/ENSG00000196155/ENSG00000076356/ENSG00000105880/ENSG00000214944/ENSG00000196405/ENSG00000129682/ENSG00000160145/ENSG00000184486/ENSG00000133067/ENSG00000171055/ENSG00000149269/ENSG00000115310/ENSG00000179242/ENSG00000197381/ENSG00000122877/ENSG00000163697/ENSG00000149177/ENSG00000077264/ENSG00000139174/ENSG00000151150/ENSG00000008086/ENSG00000124486/ENSG00000163531/ENSG00000172020/ENSG00000137285/ENSG00000198513/ENSG00000117298/ENSG00000124171/ENSG00000167680/ENSG00000118785/ENSG00000133104/ENSG00000125753/ENSG00000182197/ENSG00000182149/ENSG00000035403/ENSG00000180370/ENSG00000196569/ENSG00000055163/ENSG00000133961/ENSG00000169398/ENSG00000115904/ENSG00000168280/ENSG00000168505/ENSG00000173402/ENSG00000106689/ENSG00000151490/ENSG00000174672/ENSG00000118257/ENSG00000170017/ENSG00000154928/ENSG00000273749/ENSG00000198742/ENSG00000084733/ENSG00000106078/ENSG00000094631/ENSG00000140443/ENSG00000118046/ENSG00000164690/ENSG00000125848/ENSG00000160007/ENSG00000158321/ENSG00000171517/ENSG00000006652/ENSG00000007168/ENSG00000004848/ENSG00000006468/ENSG00000277586/ENSG00000114251/ENSG00000184349/ENSG00000144674/ENSG00000182578/ENSG00000126934/ENSG00000082701/ENSG00000185532/ENSG00000148948/ENSG00000136040/ENSG00000118260/ENSG00000141385/ENSG00000039068/ENSG00000149557/ENSG00000141646/ENSG00000182580/ENSG00000170759/ENSG00000132932/ENSG00000137872/ENSG00000112655/ENSG00000128656/ENSG00000127603/ENSG00000083290/ENSG00000106571",137
"GO:0010975","regulation of neuron projection development","137/2928","419/15151",0.326968973747017,1.69190810151675,7.0295499117486,3.2634944389686e-11,2.14592889886846e-08,1.70541440389611e-08,"ENSG00000162733/ENSG00000061337/ENSG00000131095/ENSG00000153071/ENSG00000124126/ENSG00000026025/ENSG00000165323/ENSG00000198947/ENSG00000118432/ENSG00000184304/ENSG00000134569/ENSG00000078018/ENSG00000169760/ENSG00000115414/ENSG00000107562/ENSG00000112902/ENSG00000156299/ENSG00000116132/ENSG00000131018/ENSG00000109099/ENSG00000099250/ENSG00000107984/ENSG00000091409/ENSG00000145868/ENSG00000145147/ENSG00000131711/ENSG00000169330/ENSG00000069869/ENSG00000115355/ENSG00000157240/ENSG00000111962/ENSG00000143322/ENSG00000154310/ENSG00000140538/ENSG00000196576/ENSG00000005884/ENSG00000197555/ENSG00000197892/ENSG00000173406/ENSG00000075213/ENSG00000171617/ENSG00000107104/ENSG00000182606/ENSG00000108379/ENSG00000154096/ENSG00000138443/ENSG00000110047/ENSG00000003402/ENSG00000066032/ENSG00000221866/ENSG00000187164/ENSG00000175745/ENSG00000006210/ENSG00000173376/ENSG00000076356/ENSG00000170921/ENSG00000078699/ENSG00000128245/ENSG00000129682/ENSG00000162676/ENSG00000184486/ENSG00000144724/ENSG00000113657/ENSG00000149269/ENSG00000115310/ENSG00000179242/ENSG00000106462/ENSG00000110888/ENSG00000077264/ENSG00000008086/ENSG00000138411/ENSG00000004487/ENSG00000137285/ENSG00000138814/ENSG00000111199/ENSG00000168038/ENSG00000163110/ENSG00000114315/ENSG00000118785/ENSG00000133104/ENSG00000182149/ENSG00000180370/ENSG00000102572/ENSG00000132386/ENSG00000118200/ENSG00000120899/ENSG00000151490/ENSG00000171094/ENSG00000156642/ENSG00000163536/ENSG00000174672/ENSG00000273749/ENSG00000198742/ENSG00000106078/ENSG00000204580/ENSG00000094631/ENSG00000138311/ENSG00000140443/ENSG00000107263/ENSG00000118046/ENSG00000160007/ENSG00000124507/ENSG00000198825/ENSG00000171517/ENSG00000184402/ENSG00000006652/ENSG00000007168/ENSG00000109756/ENSG00000277586/ENSG00000114251/ENSG00000197959/ENSG00000184349/ENSG00000257923/ENSG00000144674/ENSG00000207725/ENSG00000218336/ENSG00000126934/ENSG00000082701/ENSG00000148948/ENSG00000136040/ENSG00000168389/ENSG00000039068/ENSG00000112335/ENSG00000107130/ENSG00000149557/ENSG00000182580/ENSG00000158092/ENSG00000066248/ENSG00000185483/ENSG00000132932/ENSG00000137872/ENSG00000112655/ENSG00000114745/ENSG00000136848/ENSG00000128656/ENSG00000127603/ENSG00000083290",137
"GO:0061564","axon development","149/2928","470/15151",0.317021276595745,1.64043352517149,6.90316278165464,5.88607049552717e-11,3.48337651925298e-08,2.76831189200162e-08,"ENSG00000140937/ENSG00000075223/ENSG00000182168/ENSG00000147862/ENSG00000106278/ENSG00000118432/ENSG00000092421/ENSG00000134569/ENSG00000078018/ENSG00000115414/ENSG00000107562/ENSG00000138696/ENSG00000112902/ENSG00000074527/ENSG00000116641/ENSG00000146072/ENSG00000156299/ENSG00000185070/ENSG00000099250/ENSG00000145147/ENSG00000131711/ENSG00000171246/ENSG00000124479/ENSG00000111962/ENSG00000118263/ENSG00000133083/ENSG00000196576/ENSG00000129116/ENSG00000173166/ENSG00000162614/ENSG00000197555/ENSG00000197892/ENSG00000173406/ENSG00000075213/ENSG00000078401/ENSG00000149295/ENSG00000182606/ENSG00000108379/ENSG00000082684/ENSG00000154096/ENSG00000096968/ENSG00000132561/ENSG00000138347/ENSG00000066032/ENSG00000157064/ENSG00000221866/ENSG00000185033/ENSG00000187164/ENSG00000184347/ENSG00000134250/ENSG00000172037/ENSG00000196155/ENSG00000076356/ENSG00000105880/ENSG00000041982/ENSG00000214944/ENSG00000196405/ENSG00000129682/ENSG00000160145/ENSG00000184486/ENSG00000133067/ENSG00000171055/ENSG00000149269/ENSG00000115310/ENSG00000179242/ENSG00000197381/ENSG00000122877/ENSG00000163697/ENSG00000149177/ENSG00000077264/ENSG00000139174/ENSG00000151150/ENSG00000008086/ENSG00000124486/ENSG00000163531/ENSG00000172020/ENSG00000137285/ENSG00000198513/ENSG00000117298/ENSG00000124171/ENSG00000167680/ENSG00000118785/ENSG00000133104/ENSG00000125753/ENSG00000182197/ENSG00000182149/ENSG00000035403/ENSG00000180370/ENSG00000102572/ENSG00000196569/ENSG00000134986/ENSG00000055163/ENSG00000118200/ENSG00000133961/ENSG00000169398/ENSG00000115904/ENSG00000168280/ENSG00000168505/ENSG00000173402/ENSG00000106689/ENSG00000151490/ENSG00000174672/ENSG00000118257/ENSG00000170017/ENSG00000154928/ENSG00000273749/ENSG00000198742/ENSG00000084733/ENSG00000106078/ENSG00000204580/ENSG00000094631/ENSG00000140443/ENSG00000118046/ENSG00000164690/ENSG00000125848/ENSG00000160007/ENSG00000158321/ENSG00000198825/ENSG00000171517/ENSG00000006652/ENSG00000007168/ENSG00000004848/ENSG00000006468/ENSG00000277586/ENSG00000114251/ENSG00000184349/ENSG00000144674/ENSG00000207725/ENSG00000182578/ENSG00000126934/ENSG00000082701/ENSG00000185532/ENSG00000148948/ENSG00000136040/ENSG00000118260/ENSG00000141385/ENSG00000039068/ENSG00000149557/ENSG00000141646/ENSG00000182580/ENSG00000170759/ENSG00000132932/ENSG00000137872/ENSG00000112655/ENSG00000128656/ENSG00000116984/ENSG00000127603/ENSG00000083290/ENSG00000106571",149
