ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0031589,cell-substrate adhesion,66/1294,300/13083,0.22,2.2243122102009276,7.107258971732013,2.8256334085632864e-10,2.102674917886594e-7,1.621446178507895e-7,THBS1/CCN2/ITGB3/ABI3BP/CDH11/PARVA/CCN1/ITGB8/DAB2/LIMCH1/EPHA3/VCAM1/CDK6/FN1/COL8A1/NTN4/PTPRK/RIN2/CCDC80/NRP1/PLEKHA2/SORBS1/ACTN4/KANK1/CSF1/ANGPT1/CD44/UTRN/CDH13/PIK3R1/NF2/PHLDB2/EFNA1/SMAD3/DOCK5/SGCE/ADAM9/STON1/PTPRJ/ITGBL1/LIMS1/RASA1/ADAMTS12/S100A10/BCAM/VCL/CTNNB1/PTPRO/PIK3CB/CD36/PKP2/CORO1C/PIP5K1A/MKLN1/BRAF/GSK3B/ITGAV/BST1/ARHGAP6/ANTXR1/PRKCE/SERPINE1/DLC1/JAM3/MACF1/ITGA11,66
GO:0007160,cell-matrix adhesion,49/1294,195/13083,0.2512820512820513,2.5405897039591014,7.180873228804907,5.271704769354471e-10,3.43253876794593e-7,2.646950710507456e-7,THBS1/CCN2/ITGB3/CDH11/ITGB8/LIMCH1/EPHA3/VCAM1/CDK6/FN1/PTPRK/RIN2/NRP1/PLEKHA2/SORBS1/CSF1/CD44/UTRN/CDH13/PIK3R1/NF2/PHLDB2/SMAD3/SGCE/ADAM9/STON1/PTPRJ/ITGBL1/LIMS1/RASA1/ADAMTS12/S100A10/BCAM/VCL/CTNNB1/PIK3CB/CD36/CORO1C/PIP5K1A/MKLN1/GSK3B/ITGAV/BST1/ARHGAP6/SERPINE1/DLC1/JAM3/MACF1/ITGA11,49
GO:0030335,positive regulation of cell migration,82/1294,446/13083,0.18385650224215247,1.858883013009336,6.11427793830096,1.833879357487671e-8,5.027725038501725e-6,3.877054641647066e-6,THBS1/DDR2/ITGB3/CCN1/DAB2/SEMA3C/CAV1/TACR1/RHOJ/PRKD1/KITLG/HDAC9/FN1/ETS1/AMOT/SH3RF2/RIPOR2/MET/RIN2/ANO6/FAT1/NRP1/EGFR/IL6/VEGFC/PLK2/TGFBR2/PDGFC/ABL2/ANXA1/ACTN4/SEMA3A/EDN1/FGF2/CCL2/SOD2/CSF1/FOXP1/ANGPT1/ANXA3/TWIST1/SHTN1/CDH13/PIK3R1/SRGAP2C/RDX/SMAD3/DOCK5/ADAM9/TMSB4X/RTN4/SOX9/APC/PTPRJ/EZH2/HIF1A/ACTA2/PPP3CA/TGFB2/MAPRE2/ATM/STAT3/PIK3CB/MMP2/IGF1R/FGF1/ELP3/SPARC/RAPGEF2/SNAI2/WNT5A/CCN4/MIR222/RHOB/ITGAV/PRKCE/HMGB1/SERPINE1/IL1A/JAM3/CXCL8/PTPRC,82
GO:0040013,negative regulation of locomotion,56/1294,263/13083,0.21292775665399238,2.152808222800759,6.256863117436674,2.181015016905965e-8,5.409955820506272e-6,4.171806167675771e-6,THBS1/CDH11/LIMCH1/MCC/RIPOR2/ZEB2/PTPRK/PLCB1/STARD13/IGFBP3/TPM1/NRP1/SLIT2/NAV3/CITED2/SULF1/SPRED1/STC1/TET1/KANK1/DRD2/PFN2/FGF2/FRMD5/CCL2/MEF2C/DACH1/NF2/PHLDB2/SRGAP1/ARRDC3/PTPRJ/PTGER4/PTPRR/VCL/PTPRO/STAT3/LDLRAD4/MIR2355/CORO1C/ABHD2/LRCH1/WNT5A/RECK/MCTP1/BRAF/GJA1/GSK3B/RHOB/DPP4/HMGB1/SERPINE1/DLC1/BMPR1A/MIR204/SRGAP3,56
GO:2000147,positive regulation of cell motility,83/1294,461/13083,0.18004338394793926,1.8203304421877042,5.940745255842031,3.976358279989681e-8,8.630354283527603e-6,6.655168068614308e-6,THBS1/DDR2/ITGB3/CCN1/DAB2/SEMA3C/CAV1/TACR1/RHOJ/PRKD1/KITLG/HDAC9/FN1/ETS1/AMOT/SH3RF2/RIPOR2/MET/RIN2/ANO6/FAT1/NRP1/CAVIN1/EGFR/IL6/VEGFC/PLK2/TGFBR2/PDGFC/ABL2/ANXA1/ACTN4/SEMA3A/EDN1/FGF2/CCL2/SOD2/CSF1/FOXP1/ANGPT1/ANXA3/TWIST1/SHTN1/CDH13/PIK3R1/SRGAP2C/RDX/SMAD3/DOCK5/ADAM9/TMSB4X/RTN4/SOX9/APC/PTPRJ/EZH2/HIF1A/ACTA2/PPP3CA/TGFB2/MAPRE2/ATM/STAT3/PIK3CB/MMP2/IGF1R/FGF1/ELP3/SPARC/RAPGEF2/SNAI2/WNT5A/CCN4/MIR222/RHOB/ITGAV/PRKCE/HMGB1/SERPINE1/IL1A/JAM3/CXCL8/PTPRC,83
GO:0045785,positive regulation of cell adhesion,70/1294,369/13083,0.1897018970189702,1.9179829356253377,5.926146922696656,5.807444472244514e-8,1.0959013559022137e-5,8.450878689965441e-6,ITGB3/ABI3BP/CCN1/DAB2/CAV1/ADAM19/VCAM1/CDK6/KITLG/FN1/COL8A1/ETS1/RIN2/CCDC80/TPM1/NRP1/IL6/FBXO38/IL18/SOCS5/TGFBR2/NFKBIZ/CITED2/PLEKHA2/ABL2/ANXA1/RIPK2/FRMD5/CCL2/CSF1/ANGPT1/IL7R/PDCD1LG2/SHB/CD44/UTRN/CDH13/SMAD3/DOCK5/ADAM9/TNFSF4/SLC7A1/PTPRJ/ANK3/LIMS1/PPP3CA/ST3GAL4/JAK1/S100A10/LAMA2/TGFB2/NCK2/ZFHX3/ATM/CD36/ARID1A/OPA1/WNT5A/SMARCA2/BRAF/GSK3B/ITGAV/CYTH3/PRKCE/DPP4/HMGB1/HTR2A/IL1A/PTPRC/GLI3,70
GO:0040017,positive regulation of locomotion,84/1294,473/13083,0.17758985200845667,1.7955239828644811,5.8383755968039335,6.19298390118638e-8,1.1123880393544778e-5,8.578013272931843e-6,THBS1/DDR2/ITGB3/CCN1/DAB2/SEMA3C/CAV1/TACR1/RHOJ/PRKD1/KITLG/HDAC9/FN1/ETS1/AMOT/SH3RF2/RIPOR2/MET/RIN2/ANO6/FAT1/NRP1/CAVIN1/EGFR/IL6/SLIT2/VEGFC/PLK2/TGFBR2/PDGFC/ABL2/ANXA1/ACTN4/SEMA3A/EDN1/FGF2/CCL2/SOD2/CSF1/FOXP1/ANGPT1/ANXA3/TWIST1/SHTN1/CDH13/PIK3R1/SRGAP2C/RDX/SMAD3/DOCK5/ADAM9/TMSB4X/RTN4/SOX9/APC/PTPRJ/EZH2/HIF1A/ACTA2/PPP3CA/TGFB2/MAPRE2/ATM/STAT3/PIK3CB/MMP2/IGF1R/FGF1/ELP3/SPARC/RAPGEF2/SNAI2/WNT5A/CCN4/MIR222/RHOB/ITGAV/PRKCE/HMGB1/SERPINE1/IL1A/JAM3/CXCL8/PTPRC,84
GO:0030336,negative regulation of cell migration,51/1294,238/13083,0.21428571428571427,2.1665378670788256,6.0170828580090605,7.476227300424795e-8,1.1782262921236515e-5,9.085715069553415e-6,THBS1/CDH11/LIMCH1/MCC/RIPOR2/ZEB2/PTPRK/PLCB1/STARD13/IGFBP3/TPM1/SLIT2/NAV3/CITED2/SULF1/SPRED1/STC1/TET1/KANK1/DRD2/PFN2/FGF2/CCL2/MEF2C/DACH1/NF2/PHLDB2/SRGAP1/PTPRJ/PTGER4/PTPRR/VCL/STAT3/LDLRAD4/MIR2355/CORO1C/ABHD2/LRCH1/RECK/MCTP1/BRAF/GJA1/GSK3B/RHOB/DPP4/HMGB1/SERPINE1/DLC1/BMPR1A/MIR204/SRGAP3,51
GO:0043542,endothelial cell migration,44/1294,193/13083,0.22797927461139897,2.3049867463222045,6.050956397490518,9.063930340629944e-8,1.1782262921236515e-5,9.085715069553415e-6,THBS1/ITGB3/RHOJ/PRKD1/HDAC9/ETS1/AMOT/ZEB2/MET/STARD13/RIN2/LOXL2/NRP1/FSTL1/SLIT2/VEGFC/PLK2/SPRED1/ANXA1/STC1/EDN1/FGF2/MEF2C/MYH9/FOXP1/ANGPT1/ANXA3/CDH13/EFNA1/FAP/TMSB4X/HIF1A/LGALS8/GPX1/PIK3CB/FGF1/MIR2355/SPARC/SNAI2/WNT5A/RHOB/DPP4/HMGB1/MIR204,44
GO:2000146,negative regulation of cell motility,52/1294,248/13083,0.20967741935483872,2.119945654883582,5.899165491441232,1.1711661730463941e-7,1.4180325432946756e-5,1.0934944954001643e-5,THBS1/CDH11/LIMCH1/MCC/RIPOR2/ZEB2/PTPRK/PLCB1/STARD13/IGFBP3/TPM1/SLIT2/NAV3/CITED2/SULF1/SPRED1/STC1/TET1/KANK1/DRD2/PFN2/FGF2/FRMD5/CCL2/MEF2C/DACH1/NF2/PHLDB2/SRGAP1/PTPRJ/PTGER4/PTPRR/VCL/STAT3/LDLRAD4/MIR2355/CORO1C/ABHD2/LRCH1/RECK/MCTP1/BRAF/GJA1/GSK3B/RHOB/DPP4/HMGB1/SERPINE1/DLC1/BMPR1A/MIR204/SRGAP3,52
